,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,temporal_similarity,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
1266,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,5,repetition 2,post,2.597279126952488,repetition 2 to post,1.5183100428139644,0.8181818181818182,0.979591836734694,0.7499999999999999,repeated
1267,hand_selected_008,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,0,pre,post,2.3415306891431826,pre to post,1.555120996869453,0.9444444444444445,0.7391304347826089,0.9130434782608696,control
1268,hand_selected_008,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,0,pre,post,3.532338656200508,pre to post,0.68977530353517,0.6190476190476191,0.8095238095238095,1.0,control
1269,hand_selected_008,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,0,pre,post,4.023338655046797,pre to post,3.2169892001050897,-1.0,0.78,0.20689655172413796,control
1270,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,pre,repetition 1,4.380029867585726,pre to repetition 1,1.767004637770997,0.6888888888888888,0.8461538461538461,1.0,repeated
1271,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,1,pre,repetition 2,4.509490923690554,pre to repetition 2,1.9847031752845956,0.5238095238095238,0.8461538461538461,0.8095238095238095,repeated
1272,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,2,pre,post,4.5916134753169136,pre to post,2.3837102637643026,0.7333333333333333,0.8461538461538461,1.0,repeated
1273,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,3,repetition 1,repetition 2,2.134895987142737,repetition 1 to repetition 2,0.68977530353517,0.8095238095238096,1.0,0.8095238095238095,repeated
1274,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,4,repetition 1,post,1.082842712474619,repetition 1 to post,0.9656854249492379,0.9555555555555554,1.0,1.0,repeated
1275,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,5,repetition 2,post,0.8571428571428571,repetition 2 to post,0.68977530353517,0.9047619047619049,0.8095238095238095,1.0,repeated
1276,hand_selected_008,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,0,pre,repetition 1,3.1102049008673123,pre to repetition 1,0.6476030138606877,0.7777777777777778,0.979591836734694,1.0,repeated
1277,hand_selected_008,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,1,pre,repetition 2,1.3333333333333333,pre to repetition 2,1.0729838054991534,0.8888888888888888,0.979591836734694,1.0,repeated
1278,hand_selected_008,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,2,pre,post,1.3333333333333333,pre to post,1.0729838054991534,0.8888888888888888,0.979591836734694,1.0,repeated
1279,hand_selected_008,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,3,repetition 1,repetition 2,2.8256925429249513,repetition 1 to repetition 2,0.982842712474619,0.8222222222222221,1.0,1.0,repeated
1280,hand_selected_008,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,4,repetition 1,post,2.8256925429249513,repetition 1 to post,0.982842712474619,0.8222222222222221,1.0,1.0,repeated
1281,hand_selected_008,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,5,repetition 2,post,0.0,repetition 2 to post,0.0,0.9999999999999999,1.0,1.0,repeated
1282,hand_selected_008,6156-7d9fa872-c00f-46af-a4b3-3d37f8065d3b,0,pre,post,2.6676730067533443,pre to post,0.5242640687119284,0.7333333333333333,1.0,1.0,control
1283,hand_selected_008,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,0,pre,repetition 1,2.148625469853166,pre to repetition 1,0.5242640687119284,0.8666666666666666,1.0,1.0,repeated
1284,hand_selected_008,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,1,pre,repetition 2,4.4822806678666,pre to repetition 2,3.0585412478339604,0.5555555555555555,1.0,0.7083333333333334,repeated
1285,hand_selected_008,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,2,pre,post,3.7324918593135124,pre to post,1.6268827230335918,0.24444444444444444,1.0,1.0,repeated
1286,hand_selected_008,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,3,repetition 1,repetition 2,3.932107094960179,repetition 1 to repetition 2,2.9390719495907707,0.16363636363636364,1.0,0.7083333333333334,repeated
1287,hand_selected_008,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,4,repetition 1,post,3.6677191343797033,repetition 1 to post,1.5819630034632934,0.2,1.0,1.0,repeated
1288,hand_selected_008,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,5,repetition 2,post,3.4551414491021464,repetition 2 to post,1.7154210547412196,0.7272727272727272,0.7083333333333334,1.0,repeated
1289,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,0,pre,repetition 1,4.39990928035994,pre to repetition 1,2.6627510415926716,0.39999999999999997,0.5,0.7636363636363636,repeated
1290,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,1,pre,repetition 2,3.402808037373538,pre to repetition 2,2.086795680042036,0.19999999999999998,0.5,0.6938775510204083,repeated
1291,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,2,pre,post,3.7842830834602106,pre to post,2.525063222660215,0.6,0.5,0.7407407407407408,repeated
1292,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,3,repetition 1,repetition 2,3.7465818108212527,repetition 1 to repetition 2,3.2764750728129655,0.611111111111111,0.7636363636363636,0.6938775510204083,repeated
1293,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,4,repetition 1,post,3.653547131057473,repetition 1 to post,1.9791732444490293,0.7222222222222222,0.7636363636363636,0.7407407407407408,repeated
1294,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,5,repetition 2,post,2.809259007901229,repetition 2 to post,2.0785211849273653,0.7777777777777777,0.6938775510204083,0.7407407407407408,repeated
1295,hand_selected_008,6405-f1548863-0cd5-455d-a224-c5160346ceda,0,pre,repetition 1,1.3090169943749475,pre to repetition 1,1.3090169943749475,1.0,0.5128205128205129,0.9130434782608696,repeated
1296,hand_selected_008,6405-f1548863-0cd5-455d-a224-c5160346ceda,1,pre,repetition 2,1.3090169943749475,pre to repetition 2,1.3090169943749475,1.0,0.5128205128205129,0.9583333333333334,repeated
1297,hand_selected_008,6405-f1548863-0cd5-455d-a224-c5160346ceda,2,pre,post,1.3090169943749475,pre to post,1.3090169943749475,1.0,0.5128205128205129,0.9583333333333334,repeated
1298,hand_selected_008,6405-f1548863-0cd5-455d-a224-c5160346ceda,3,repetition 1,repetition 2,2.2528986401178703,repetition 1 to repetition 2,0.7805859450196792,0.8095238095238096,0.9130434782608696,0.9583333333333334,repeated
1299,hand_selected_008,6405-f1548863-0cd5-455d-a224-c5160346ceda,4,repetition 1,post,2.162087998633361,repetition 1 to post,0.68977530353517,0.8095238095238096,0.9130434782608696,0.9583333333333334,repeated
1300,hand_selected_008,6405-f1548863-0cd5-455d-a224-c5160346ceda,5,repetition 2,post,0.6035533905932737,repetition 2 to post,0.6035533905932737,0.9999999999999998,0.9583333333333334,0.9583333333333334,repeated
1301,hand_selected_008,6430-7463b290-4a3d-4171-8b38-92102501cd36,0,pre,repetition 1,3.3722813232690143,pre to repetition 1,3.0,-1.0,0.2777777777777778,0.3636363636363637,repeated
1302,hand_selected_008,6430-7463b290-4a3d-4171-8b38-92102501cd36,1,pre,repetition 2,3.1457513110645907,pre to repetition 2,2.914213562373095,-1.0,0.2777777777777778,0.20689655172413796,repeated
1303,hand_selected_008,6430-7463b290-4a3d-4171-8b38-92102501cd36,2,pre,post,3.1457513110645907,pre to post,2.914213562373095,-1.0,0.2777777777777778,0.20689655172413796,repeated
1304,hand_selected_008,6430-7463b290-4a3d-4171-8b38-92102501cd36,3,repetition 1,repetition 2,1.118033988749895,repetition 1 to repetition 2,1.118033988749895,1.0,0.3636363636363637,0.20689655172413796,repeated
1305,hand_selected_008,6430-7463b290-4a3d-4171-8b38-92102501cd36,4,repetition 1,post,1.118033988749895,repetition 1 to post,1.118033988749895,1.0,0.3636363636363637,0.20689655172413796,repeated
1306,hand_selected_008,6430-7463b290-4a3d-4171-8b38-92102501cd36,5,repetition 2,post,0.0,repetition 2 to post,0.0,1.0,0.20689655172413796,0.20689655172413796,repeated
1307,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,pre,repetition 1,3.1645789618266917,pre to repetition 1,0.8928980535099055,0.5757575757575757,0.8421052631578947,0.8888888888888891,repeated
1308,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,1,pre,repetition 2,3.7403700908679767,pre to repetition 2,1.079237051634888,0.4545454545454545,0.8421052631578947,0.8727272727272728,repeated
1309,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,2,pre,post,3.6843912595757726,pre to post,1.9091347789294302,0.7777777777777778,0.8421052631578947,0.6818181818181819,repeated
1310,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,3,repetition 1,repetition 2,2.1888389599869345,repetition 1 to repetition 2,0.18633899812498247,0.8787878787878787,0.8888888888888891,0.8727272727272728,repeated
1311,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,4,repetition 1,post,2.04166173779587,repetition 1 to post,0.47067421972219886,0.8888888888888888,0.8888888888888891,0.6818181818181819,repeated
1312,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,5,repetition 2,post,0.9243145008664454,repetition 2 to post,0.915848965235476,0.9444444444444445,0.8727272727272728,0.6818181818181819,repeated
1313,hand_selected_008,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,0,pre,repetition 1,3.4635723165908403,pre to repetition 1,0.6732050807568877,0.5555555555555555,1.0,1.0,repeated
1314,hand_selected_008,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,1,pre,repetition 2,0.8611767402951557,pre to repetition 2,0.5,0.9555555555555554,1.0,1.0,repeated
1315,hand_selected_008,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,2,pre,post,2.5525045046532866,pre to post,0.1,0.6444444444444444,1.0,1.0,repeated
1316,hand_selected_008,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,3,repetition 1,repetition 2,3.0685250122779877,repetition 1 to repetition 2,0.5,0.6444444444444444,1.0,1.0,repeated
1317,hand_selected_008,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,4,repetition 1,post,3.4963206317304447,repetition 1 to post,0.6414213562373094,0.7333333333333333,1.0,1.0,repeated
1318,hand_selected_008,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,5,repetition 2,post,2.8199125041092037,repetition 2 to post,0.48284271247461896,0.6,1.0,1.0,repeated
1319,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,0,pre,repetition 1,3.486308975679884,pre to repetition 1,3.0841168788982922,0.7333333333333333,0.7843137254901961,0.7000000000000001,repeated
1320,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,1,pre,repetition 2,4.004595273732485,pre to repetition 2,1.7562391654466578,0.4444444444444444,0.7843137254901961,0.9583333333333334,repeated
1321,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,2,pre,post,3.833965110889013,pre to post,1.5307135789365263,0.4222222222222222,0.7843137254901961,0.88,repeated
1322,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,3,repetition 1,repetition 2,2.7563914436850467,repetition 1 to repetition 2,2.7563914436850467,0.8666666666666666,0.7000000000000001,0.9583333333333334,repeated
1323,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,4,repetition 1,post,2.6777021178517835,repetition 1 to post,2.5670610660317696,0.7333333333333333,0.7000000000000001,0.88,repeated
1324,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,5,repetition 2,post,2.055148579941564,repetition 2 to post,0.8348872050032399,0.8333333333333334,0.9583333333333334,0.88,repeated
1325,hand_selected_008,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,0,pre,post,2.1362092093677627,pre to post,0.6454972243679028,0.8666666666666666,0.8095238095238095,0.7619047619047621,control
1326,hand_selected_008,6882-0486da80-95a7-424d-91a7-e3c6a839dd26,0,pre,post,5.179586801558726,pre to post,3.288245611270737,0.3333333333333334,0.4864864864864866,0.4,control
1327,hand_selected_008,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,0,pre,post,1.788854381999832,pre to post,0.0,0.7999999999999999,0.8888888888888891,1.0,control
1328,hand_selected_008,7057-10c550d8-ab37-4777-9ee9-6536757b5b0e,0,pre,repetition 1,3.2620084385926162,pre to repetition 1,1.4821466301806392,0.6263736263736264,0.88,0.7547169811320756,repeated
1329,hand_selected_008,7057-10c550d8-ab37-4777-9ee9-6536757b5b0e,1,pre,repetition 2,2.592890387247887,pre to repetition 2,0.9179794327527547,0.7878787878787877,0.88,0.979591836734694,repeated
1330,hand_selected_008,7057-10c550d8-ab37-4777-9ee9-6536757b5b0e,2,pre,post,2.9211257909416806,pre to post,0.912684515970379,0.7818181818181819,0.88,0.979591836734694,repeated
1331,hand_selected_008,7057-10c550d8-ab37-4777-9ee9-6536757b5b0e,3,repetition 1,repetition 2,3.481382235718747,repetition 1 to repetition 2,1.861724774974693,0.7272727272727272,0.7547169811320756,0.979591836734694,repeated
1332,hand_selected_008,7057-10c550d8-ab37-4777-9ee9-6536757b5b0e,4,repetition 1,post,3.664067172561353,repetition 1 to post,1.9922733943796536,0.4909090909090909,0.7547169811320756,0.979591836734694,repeated
1333,hand_selected_008,7057-10c550d8-ab37-4777-9ee9-6536757b5b0e,5,repetition 2,post,1.3975620452616195,repetition 2 to post,0.2941879979545263,0.8909090909090909,0.979591836734694,0.979591836734694,repeated
1334,hand_selected_008,7355-c0be7fc0-ad43-4067-a5e9-0999815144a0,0,pre,post,2.7496428265216095,pre to post,2.3481163035146317,0.6190476190476191,0.7441860465116279,1.0,control
1335,hand_selected_008,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,0,pre,post,3.6952556947241226,pre to post,0.9082762530298218,0.6444444444444444,1.0,1.0,control
1336,hand_selected_008,7544-c1682fbe-dec6-485f-8a81-c9fe020e07f0,0,pre,post,3.9912830155641337,pre to post,2.5973601805789652,0.6666666666666666,0.6792452830188679,1.0,control
1337,hand_selected_008,7560-99b57aca-f461-4c37-8788-1f3f29b0d648,0,pre,repetition 1,4.061552812808831,pre to repetition 1,4.061552812808831,1.0,0.3870967741935484,0.4390243902439024,repeated
1338,hand_selected_008,7560-99b57aca-f461-4c37-8788-1f3f29b0d648,1,pre,repetition 2,3.302775637731995,pre to repetition 2,3.302775637731995,1.0,0.3870967741935484,0.4736842105263158,repeated
1339,hand_selected_008,7560-99b57aca-f461-4c37-8788-1f3f29b0d648,2,pre,post,3.302775637731995,pre to post,3.302775637731995,1.0,0.3870967741935484,0.6046511627906976,repeated
1340,hand_selected_008,7560-99b57aca-f461-4c37-8788-1f3f29b0d648,3,repetition 1,repetition 2,2.6787523305564678,repetition 1 to repetition 2,2.6155374460927137,0.39999999999999997,0.4390243902439024,0.4736842105263158,repeated
1341,hand_selected_008,7560-99b57aca-f461-4c37-8788-1f3f29b0d648,4,repetition 1,post,4.038692482887459,repetition 1 to post,3.128177648550459,0.4666666666666666,0.4390243902439024,0.6046511627906976,repeated
1342,hand_selected_008,7560-99b57aca-f461-4c37-8788-1f3f29b0d648,5,repetition 2,post,1.4,repetition 2 to post,1.4,0.9999999999999999,0.4736842105263158,0.6046511627906976,repeated
1343,hand_selected_008,7583-b92417de-7406-4b30-8a48-0ec7a2e488c3,0,pre,post,1.5,pre to post,1.5,1.0,0.20689655172413796,0.5609756097560976,control
1344,hand_selected_008,8007-27b04fec-18c2-454c-b194-1f202a1cc36a,0,pre,post,3.2165525060596436,pre to post,1.6165525060596437,0.6,0.5714285714285715,0.8372093023255813,control
1345,hand_selected_008,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,0,pre,repetition 1,4.208410889154656,pre to repetition 1,3.2836318271201437,0.39999999999999997,0.7111111111111111,0.6190476190476191,repeated
1346,hand_selected_008,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,1,pre,repetition 2,2.914213562373095,pre to repetition 2,2.914213562373095,1.0,0.7111111111111111,0.25806451612903225,repeated
1347,hand_selected_008,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,2,pre,post,3.8728169992021853,pre to post,2.73553870940369,0.39999999999999997,0.7111111111111111,0.8181818181818181,repeated
1348,hand_selected_008,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,3,repetition 1,repetition 2,2.949489742783178,repetition 1 to repetition 2,2.949489742783178,1.0,0.6190476190476191,0.25806451612903225,repeated
1349,hand_selected_008,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,4,repetition 1,post,3.42538991092534,repetition 1 to post,2.3448878030520883,0.4285714285714286,0.6190476190476191,0.8181818181818181,repeated
1350,hand_selected_008,8019-9ded2ed6-81b7-4410-8413-132cdbbfa32c,5,repetition 2,post,1.5,repetition 2 to post,1.5,1.0,0.25806451612903225,0.8181818181818181,repeated
1351,hand_selected_008,8129-df307775-0c39-49c4-8115-93a86deec2f5,0,pre,repetition 1,2.730234170031374,pre to repetition 1,0.68977530353517,0.7142857142857143,0.8372093023255813,0.979591836734694,repeated
1352,hand_selected_008,8129-df307775-0c39-49c4-8115-93a86deec2f5,1,pre,repetition 2,3.6424765707492086,pre to repetition 2,2.23030556849167,0.6190476190476191,0.8372093023255813,0.8444444444444444,repeated
1353,hand_selected_008,8129-df307775-0c39-49c4-8115-93a86deec2f5,2,pre,post,2.4415494468154293,pre to post,2.1810314620817297,0.6190476190476191,0.8372093023255813,0.8888888888888891,repeated
1354,hand_selected_008,8129-df307775-0c39-49c4-8115-93a86deec2f5,3,repetition 1,repetition 2,3.6501648962550943,repetition 1 to repetition 2,1.6712080363650696,0.3571428571428571,0.979591836734694,0.8444444444444444,repeated
1355,hand_selected_008,8129-df307775-0c39-49c4-8115-93a86deec2f5,4,repetition 1,post,3.9188516861166045,repetition 1 to post,2.1077126129431187,0.37777777777777777,0.979591836734694,0.8888888888888891,repeated
1356,hand_selected_008,8129-df307775-0c39-49c4-8115-93a86deec2f5,5,repetition 2,post,3.6869058554536047,repetition 2 to post,2.085404813240945,0.7142857142857142,0.8444444444444444,0.8888888888888891,repeated
1357,hand_selected_008,8393-20a088d6-1640-4144-9c9b-1a4de630af05,0,pre,post,4.186140661634507,pre to post,2.8090169943749475,0.3333333333333334,0.5853658536585366,0.6,control
1358,hand_selected_008,8397-be124375-c065-4d32-b13f-3c684ac930ea,0,pre,post,3.9278005780982044,pre to post,3.099458712293349,0.7857142857142856,0.7906976744186047,0.9375,control
1359,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,0,pre,repetition 1,2.510246501801724,pre to repetition 1,0.4943877491981309,0.8333333333333334,1.0,0.8372093023255813,repeated
1360,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,1,pre,repetition 2,2.9428318909959708,pre to repetition 2,0.4166666666666667,0.7878787878787877,1.0,1.0,repeated
1361,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,2,pre,post,3.652357325729076,pre to post,0.8331285457244523,0.6000000000000001,1.0,1.0,repeated
1362,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,3,repetition 1,repetition 2,1.9608635268870778,repetition 1 to repetition 2,0.4943877491981309,0.7777777777777778,0.8372093023255813,1.0,repeated
1363,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,4,repetition 1,post,3.284088489886456,repetition 1 to post,1.375215153458017,0.611111111111111,0.8372093023255813,1.0,repeated
1364,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,5,repetition 2,post,2.6096105402118854,repetition 2 to post,0.7422194548153613,0.5636363636363636,1.0,1.0,repeated
1365,hand_selected_008,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,pre,post,3.7414923922644494,pre to post,1.3874714103320078,0.21428571428571427,0.7391304347826089,0.9130434782608696,control
1366,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,0,pre,repetition 1,2.603169825361218,pre to repetition 1,1.9723074984314173,0.8095238095238096,0.6666666666666665,0.8095238095238095,repeated
1367,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,1,pre,repetition 2,3.52775850835626,pre to repetition 2,2.4112995404426347,0.6190476190476191,0.6666666666666665,0.7073170731707317,repeated
1368,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,2,pre,post,2.9252943131800353,pre to post,0.6579358964948556,0.7142857142857143,0.6666666666666665,0.8846153846153846,repeated
1369,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,3,repetition 1,repetition 2,2.3192444417291913,repetition 1 to repetition 2,0.6846975177964867,0.6666666666666666,0.8095238095238095,0.7073170731707317,repeated
1370,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,4,repetition 1,post,3.6222938402924925,repetition 1 to post,2.1779793655818596,0.611111111111111,0.8095238095238095,0.8846153846153846,repeated
1371,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,5,repetition 2,post,4.198644264405548,repetition 2 to post,2.371086561394394,0.5111111111111111,0.7073170731707317,0.8846153846153846,repeated
1372,hand_selected_008,8710-ba55d57e-0877-4220-a735-9259ae9ab37d,0,pre,post,1.9084533718739216,pre to post,0.344887651767585,0.6190476190476191,0.6486486486486487,0.6486486486486487,control
1373,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,0,pre,repetition 1,3.581829485754688,pre to repetition 1,1.9782859112927855,0.5238095238095238,0.9166666666666666,0.8095238095238095,repeated
1374,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,1,pre,repetition 2,3.3166284074632855,pre to repetition 2,0.5537319187990756,0.8666666666666666,0.9166666666666666,1.0,repeated
1375,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,2,pre,post,3.3979967950646555,pre to post,1.0365746312736945,0.8666666666666666,0.9166666666666666,1.0,repeated
1376,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,3,repetition 1,repetition 2,3.262699535356835,repetition 1 to repetition 2,1.9782859112927855,0.5238095238095238,0.8095238095238095,1.0,repeated
1377,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,4,repetition 1,post,2.4055566782139777,repetition 1 to post,1.2885106077576156,0.6190476190476191,0.8095238095238095,1.0,repeated
1378,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,5,repetition 2,post,1.348331477354788,repetition 2 to post,0.48284271247461896,0.911111111111111,1.0,1.0,repeated
1379,hand_selected_008,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,0,pre,repetition 1,3.232050807568877,pre to repetition 1,1.9142135623730951,-1.0,0.2758620689655173,0.9361702127659576,repeated
1380,hand_selected_008,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,1,pre,repetition 2,1.5,pre to repetition 2,1.5,1.0,0.2758620689655173,0.7659574468085107,repeated
1381,hand_selected_008,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,2,pre,post,1.8027756377319946,pre to post,1.8027756377319946,1.0,0.2758620689655173,0.8888888888888891,repeated
1382,hand_selected_008,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,3,repetition 1,repetition 2,3.905986413497328,repetition 1 to repetition 2,2.762115380885699,0.4666666666666666,0.9361702127659576,0.7659574468085107,repeated
1383,hand_selected_008,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,4,repetition 1,post,3.0994324775763746,repetition 1 to post,1.4363873785650598,0.6190476190476191,0.9361702127659576,0.8888888888888891,repeated
1384,hand_selected_008,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,5,repetition 2,post,3.2425625634414996,repetition 2 to post,2.4297466578791895,0.6,0.7659574468085107,0.8888888888888891,repeated
1385,hand_selected_008,9153-0ba62326-2435-45d8-962d-97de391c7fc4,0,pre,post,2.041165079982583,pre to post,0.725247760388521,0.7818181818181819,0.9803921568627452,0.8695652173913043,control
1386,hand_selected_008,9242-61cee60a-233f-42d0-b588-c8ba6453d564,0,pre,post,3.4127478000016844,pre to post,2.6608482085497323,0.4444444444444444,0.5952380952380952,0.8636363636363636,control
1387,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,0,pre,repetition 1,1.4912813845005233,pre to repetition 1,0.0,0.911111111111111,1.0,1.0,repeated
1388,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,1,pre,repetition 2,2.4035919470622895,pre to repetition 2,0.48284271247461896,0.8222222222222221,1.0,1.0,repeated
1389,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,2,pre,post,2.7045385645393445,pre to post,1.2160821126352062,0.3571428571428571,1.0,0.9361702127659576,repeated
1390,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,3,repetition 1,repetition 2,0.9123105625617661,repetition 1 to repetition 2,0.48284271247461896,0.911111111111111,1.0,1.0,repeated
1391,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,4,repetition 1,post,2.083970497821836,repetition 1 to post,1.5103471063144562,0.6428571428571428,1.0,0.9361702127659576,repeated
1392,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,5,repetition 2,post,2.333970497821836,repetition 2 to post,1.9433598082066756,0.4999999999999999,1.0,0.9361702127659576,repeated
1393,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,0,pre,repetition 1,1.4045084971874737,pre to repetition 1,1.4045084971874737,0.7857142857142856,0.7755102040816326,0.979591836734694,repeated
1394,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,1,pre,repetition 2,1.4045084971874737,pre to repetition 2,1.4045084971874737,0.7857142857142856,0.7755102040816326,0.979591836734694,repeated
1395,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,2,pre,post,3.0386256665726807,pre to post,1.2159258262890682,0.6428571428571428,0.7755102040816326,0.7755102040816326,repeated
1396,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,3,repetition 1,repetition 2,0.0,repetition 1 to repetition 2,0.0,0.9999999999999998,0.979591836734694,0.979591836734694,repeated
1397,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,4,repetition 1,post,2.68078838663416,repetition 1 to post,1.1978219618694799,0.7142857142857142,0.979591836734694,0.7755102040816326,repeated
1398,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,5,repetition 2,post,2.68078838663416,repetition 2 to post,1.1978219618694799,0.7142857142857142,0.979591836734694,0.7755102040816326,repeated
1399,hand_selected_008,9404-a670566b-662a-4666-9c69-d223621e7ea8,0,pre,post,3.29333399468207,pre to post,1.9660262925419407,0.6,0.8,0.98,control
1400,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,0,pre,repetition 1,0.7453559924999299,pre to repetition 1,0.7453559924999299,1.0,0.7407407407407408,0.3636363636363637,repeated
1401,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,1,pre,repetition 2,2.595713893172128,pre to repetition 2,1.7822880930754696,0.7222222222222222,0.7407407407407408,0.76,repeated
