,Unnamed: 0,gameID,trialNum,phase,condition,eventType,score,normedScore,numBlocks,timeAbsolute,timeRelative,buildTime,currBonus,exploreResets,buildResets,allVertices,nPracticeAttempts,exploreStartTime,buildStartTime,buildFinishTime,targetName,numBlocksExplore,totalExploreBlocks,numAttempts,finalExploreBlocks,extendedCondition
275,46,3101-4a9f3341-540e-4255-b5dc-571045e106da,3,build,mental,trial_end,0.01,0.8009718686985553,8,1575560590399.0,571460.8749999988,59832,0.01,0,1,"[[{'x': 501.9997555647809, 'y': 592.6943514179034}, {'x': 721.9997555444565, 'y': 592.6973418569517}, {'x': 721.9982603249331, 'y': 702.6973418467887}, {'x': 501.998260345256, 'y': 702.6943514077404}], [{'x': 272.5025557616688, 'y': 592.5910301808073}, {'x': 492.50255575158087, 'y': 592.5931370595115}, {'x': 492.5015023122291, 'y': 702.5931370544678}, {'x': 272.5015023223169, 'y': 702.5910301757635}], [{'x': 316.2524223908076, 'y': 372.8268087930021}, {'x': 426.252422370609, 'y': 372.824700815693}, {'x': 426.2566383252272, 'y': 592.8247007752971}, {'x': 316.2566383454257, 'y': 592.826808752607}], [{'x': 499.7541135530767, 'y': 483.1290658315072}, {'x': 719.7541132669155, 'y': 483.1402868285551}, {'x': 719.7485027683922, 'y': 593.1402866854748}, {'x': 499.74850305455425, 'y': 593.1290656884273}], [{'x': 506.5167242933915, 'y': 373.4436301625498}, {'x': 726.5167236200716, 'y': 373.4608423864663}, {'x': 726.508117508114, 'y': 483.46084204980644}, {'x': 506.50811818143364, 'y': 483.44362982588996}], [{'x': 307.2221163962081, 'y': 152.94865197801465}, {'x': 417.22211565155266, 'y': 152.93585259595255}, {'x': 417.2477144156762, 'y': 372.93585110664225}, {'x': 307.24771516033167, 'y': 372.9486504887042}], [{'x': 508.7675237489477, 'y': 263.58962773255325}, {'x': 728.7675233383422, 'y': 263.60306896998804}, {'x': 728.760802719624, 'y': 373.6030687646845}, {'x': 508.76080313023033, 'y': 373.5896275272497}], [{'x': 261.25000000000006, 'y': 37.87330237733392}, {'x': 481.2500000000001, 'y': 37.87330237733392}, {'x': 481.2500000000001, 'y': 147.8733023773339}, {'x': 261.25000000000006, 'y': 147.8733023773339}]]",,1575560500259.0,1575560530278.0,1575560590295.0,hand_selected_002,0,0.0,1,0,mental
276,59,3101-4a9f3341-540e-4255-b5dc-571045e106da,4,build,mental,trial_end,0.02,0.8199964883787284,6,1575560685350.0,666412.0449999991,55961,0.01,0,1,"[[{'x': 499.74385396598706, 'y': 592.7543844268217}, {'x': 719.743853965816, 'y': 592.7541107922465}, {'x': 719.7439907831036, 'y': 702.7541107921614}, {'x': 499.74399078327446, 'y': 702.7543844267367}], [{'x': 270.25000000000006, 'y': 592.478571428572}, {'x': 490.2500000000001, 'y': 592.478571428572}, {'x': 490.2500000000001, 'y': 702.478571428572}, {'x': 270.25000000000006, 'y': 702.478571428572}], [{'x': 619.9843177929101, 'y': 373.022238779492}, {'x': 729.9843174798768, 'y': 373.0139401439499}, {'x': 730.0009147509609, 'y': 593.0139395178825}, {'x': 620.0009150639942, 'y': 593.0222381534252}], [{'x': 615.4662185036711, 'y': 153.15157529478475}, {'x': 725.4662182689341, 'y': 153.14438904235948}, {'x': 725.4805907737843, 'y': 373.14438857288496}, {'x': 615.4805910085214, 'y': 373.15157482531043}], [{'x': 502.97736369629195, 'y': 373.02242510768315}, {'x': 612.9773632213683, 'y': 373.01220339647034}, {'x': 612.9978066437936, 'y': 593.0122024466204}, {'x': 502.99780711871784, 'y': 593.0224241578336}], [{'x': 491.70236822303156, 'y': 263.07435102378895}, {'x': 601.7023672484322, 'y': 263.05970821555326}, {'x': 601.7170100566681, 'y': 373.05970724095425}, {'x': 491.71701103126725, 'y': 373.07435004918983}]]",,1575560595186.0,1575560625222.0,1575560685245.0,hand_selected_014,0,0.0,1,0,mental
277,74,3101-4a9f3341-540e-4255-b5dc-571045e106da,5,build,physical,trial_end,0.02,0.6545832002555094,8,1575560779832.0,760894.5650000005,48022,0.0,1,0,"[[{'x': 517.7509038959689, 'y': 592.5904858897972}, {'x': 737.7509038800047, 'y': 592.5931362677645}, {'x': 737.7495786910216, 'y': 702.5931362597829}, {'x': 517.7495787069859, 'y': 702.5904858818155}], [{'x': 520.0058359141502, 'y': 482.8258713141749}, {'x': 740.0058359084699, 'y': 482.82745221179874}, {'x': 740.0050454596584, 'y': 592.8274522089526}, {'x': 520.0050454653385, 'y': 592.8258713113306}], [{'x': 515.5050692859453, 'y': 372.94666169589124}, {'x': 735.505069285895, 'y': 372.9468109052571}, {'x': 735.504994681212, 'y': 482.94681090523176}, {'x': 515.5049946812625, 'y': 482.9466616958659}], [{'x': 314.0018768154619, 'y': 647.6082154781478}, {'x': 424.00187581415304, 'y': 647.6230575788238}, {'x': 423.994454763815, 'y': 702.6230570781689}, {'x': 313.99445576512386, 'y': 702.6082149774929}], [{'x': 203.74844416065253, 'y': 647.5269229324587}, {'x': 313.74844415780154, 'y': 647.5261309628024}, {'x': 313.74884014262966, 'y': 702.5261309613765}, {'x': 203.74884014548067, 'y': 702.5269229310327}], [{'x': 364.05605324643085, 'y': 537.86649414683}, {'x': 419.05605011153676, 'y': 537.8850639692885}, {'x': 419.01891046661996, 'y': 647.8850576995011}, {'x': 364.01891360151416, 'y': 647.8664878770426}], [{'x': 361.7046405912988, 'y': 427.9968552648054}, {'x': 416.7046394023414, 'y': 427.98541912414623}, {'x': 416.72751168365994, 'y': 537.9854167462311}, {'x': 361.72751287261735, 'y': 537.9968528868905}], [{'x': 298.75684159529385, 'y': 537.6167328886216}, {'x': 353.75684150502923, 'y': 537.6198839329132}, {'x': 353.750539416445, 'y': 647.6198837523842}, {'x': 298.75053950670963, 'y': 647.6167327080926}]]",,1575560689679.0,1575560719699.0,1575560779707.0,hand_selected_016,0,2.0,2,0,<=3 blocks
278,92,3101-4a9f3341-540e-4255-b5dc-571045e106da,6,build,mental,trial_end,0.02,0.381750724315461,13,1575560889541.0,870603.1000000003,56976,0.0,0,0,"[[{'x': 506.508102803245, 'y': 592.5362375018996}, {'x': 726.5081016911084, 'y': 592.558358535137}, {'x': 726.4970411744905, 'y': 702.5583579790683}, {'x': 506.4970422866261, 'y': 702.5362369458309}], [{'x': 272.49789765879683, 'y': 592.5634558052611}, {'x': 492.4978976507015, 'y': 592.5615684877586}, {'x': 492.4988413094523, 'y': 702.5615684837117}, {'x': 272.49884131754766, 'y': 702.5634558012142}], [{'x': 733.6682482466732, 'y': 592.736398633584}, {'x': 953.6682472489215, 'y': 592.7573512275458}, {'x': 953.6577709519405, 'y': 702.7573507286702}, {'x': 733.6577719496929, 'y': 702.7363981347085}], [{'x': 45.247103373785464, 'y': 592.6149440399931}, {'x': 265.2471032614681, 'y': 592.6079141102477}, {'x': 265.2506182263408, 'y': 702.607914054089}, {'x': 45.25061833865834, 'y': 702.6149439838346}], [{'x': 906.4968700060354, 'y': 483.20866243636647}, {'x': 961.4968646537532, 'y': 483.2329266246151}, {'x': 961.4483362772551, 'y': 593.2329159200548}, {'x': 906.448341629537, 'y': 593.2086517318071}], [{'x': 903.9487133070721, 'y': 373.54213268947825}, {'x': 958.9487110370718, 'y': 373.52633078979187}, {'x': 958.9803148364434, 'y': 483.52632624979134}, {'x': 903.9803171064435, 'y': 483.5421281494777}], [{'x': 901.6793124935275, 'y': 263.69175013402497}, {'x': 956.6793099811555, 'y': 263.67512602293027}, {'x': 956.7125582033439, 'y': 373.6751209981839}, {'x': 901.7125607157157, 'y': 373.6917451092785}], [{'x': 784.2727398108667, 'y': 372.83167056155037}, {'x': 894.2727396922593, 'y': 372.83677874451155}, {'x': 894.2625233263369, 'y': 592.836778507298}, {'x': 784.2625234449443, 'y': 592.8316703243376}], [{'x': 556.0564588431075, 'y': 482.6066322255589}, {'x': 776.0564532136935, 'y': 482.6564011130005}, {'x': 776.0315687699729, 'y': 592.6563982982946}, {'x': 556.0315743993871, 'y': 592.6066294108539}], [{'x': 321.99707838286014, 'y': 482.6373240674941}, {'x': 541.9970783708004, 'y': 482.6350205006305}, {'x': 541.9982301542329, 'y': 592.6350204945987}, {'x': 321.99823016629193, 'y': 592.6373240614623}], [{'x': 96.99331416993667, 'y': 482.6583604640016}, {'x': 316.9933140250676, 'y': 482.6503765906907}, {'x': 316.9973059617235, 'y': 592.6503765182547}, {'x': 96.99730610659206, 'y': 592.6583603915665}], [{'x': 33.2566254974316, 'y': 482.8590870181156}, {'x': 88.25662465335267, 'y': 482.8687228202113}, {'x': 88.23735304916113, 'y': 592.8687211320532}, {'x': 33.23735389324006, 'y': 592.859085329957}], [{'x': 37.67957241313807, 'y': 372.9102993699208}, {'x': 92.67956970507974, 'y': 372.8930399835637}, {'x': 92.71408847779435, 'y': 482.89303456744705}, {'x': 37.714091185852716, 'y': 482.9102939538041}]]",,1575560799364.0,1575560829438.0,1575560889442.0,hand_selected_009,0,0.0,1,0,mental
279,108,3101-4a9f3341-540e-4255-b5dc-571045e106da,7,build,physical,trial_end,0.05,0.9060388243259536,10,1575560984273.0,965335.1750000002,55924,0.03,1,0,"[[{'x': 270.2960545259088, 'y': 592.7510434564701}, {'x': 490.2960545254662, 'y': 592.7514849115023}, {'x': 490.29583379795, 'y': 702.7514849112813}, {'x': 270.2958337983926, 'y': 702.7510434562491}], [{'x': 563.5046303769531, 'y': 592.895602949747}, {'x': 673.5045545419292, 'y': 592.7664375543841}, {'x': 673.6337199372919, 'y': 702.76636171936}, {'x': 563.6337957723157, 'y': 702.8955271147229}], [{'x': 508.9357367674836, 'y': 483.2600449968541}, {'x': 728.9352808541195, 'y': 483.7079307777454}, {'x': 728.7113379636727, 'y': 593.7077028210621}, {'x': 508.7117938770383, 'y': 593.2598170401709}], [{'x': 270.12142487335353, 'y': 483.2945419318513}, {'x': 490.1214222722813, 'y': 483.26071188995144}, {'x': 490.1383372932316, 'y': 593.2607105894134}, {'x': 270.1383398943042, 'y': 593.2945406313149}], [{'x': 285.01947353001805, 'y': 373.4240352374796}, {'x': 340.01946986397735, 'y': 373.4039537931524}, {'x': 340.0596327526318, 'y': 483.4039464610726}, {'x': 285.0596364186726, 'y': 483.4240279053998}], [{'x': 355.91109811228847, 'y': 373.52345029974526}, {'x': 575.9110914379088, 'y': 373.46925871431415}, {'x': 575.9381872306242, 'y': 483.469255377123}, {'x': 355.93819390500454, 'y': 483.5234469625541}], [{'x': 358.0803644660927, 'y': 263.5733509437756}, {'x': 578.0803074972104, 'y': 263.4150275246509}, {'x': 578.1594692067727, 'y': 373.41499904021}, {'x': 358.15952617565466, 'y': 373.5733224593348}], [{'x': 586.8892141763357, 'y': 373.45840281078404}, {'x': 696.8886684460999, 'y': 373.8049000748607}, {'x': 696.542171182023, 'y': 483.80435434462515}, {'x': 586.5427169122588, 'y': 483.4578570805485}], [{'x': 585.0073632736736, 'y': 263.54900994735766}, {'x': 695.0068979975229, 'y': 263.86894827971355}, {'x': 694.6869596651662, 'y': 373.86848300356377}, {'x': 584.687424941317, 'y': 373.5485446712079}], [{'x': 702.8641493395593, 'y': 372.9926132216446}, {'x': 757.843010089519, 'y': 374.5173658693091}, {'x': 754.7935047941897, 'y': 484.47508736922833}, {'x': 699.81464404423, 'y': 482.9503347215638}]]",,1575560894038.0,1575560924131.0,1575560984136.0,hand_selected_004,3,3.0,2,3,<=3 blocks
280,124,3101-4a9f3341-540e-4255-b5dc-571045e106da,8,build,physical,trial_end,0.1,0.9405955188679244,8,1575561079182.0,1060243.8199999996,41283,0.05,1,0,"[[{'x': 508.70365865126104, 'y': 592.669715548506}, {'x': 728.7036218804266, 'y': 592.5425181983526}, {'x': 728.767220555503, 'y': 702.5424998129361}, {'x': 508.76725732633736, 'y': 702.6696971630895}], [{'x': 672.1333331644272, 'y': 483.0030665018222}, {'x': 727.133326335152, 'y': 482.9756581053491}, {'x': 727.1881431280977, 'y': 592.975644446801}, {'x': 672.188149957373, 'y': 593.0030528432735}], [{'x': 672.0929321447851, 'y': 373.04229982954325}, {'x': 727.0929297568418, 'y': 373.0260926158968}, {'x': 727.1253441841351, 'y': 483.02608784000995}, {'x': 672.1253465720781, 'y': 483.0422950536564}], [{'x': 611.3867079576851, 'y': 482.6671801976695}, {'x': 666.3867036732165, 'y': 482.64547094641136}, {'x': 666.4301221757325, 'y': 592.6454623774724}, {'x': 611.4301264602009, 'y': 592.6671716287303}], [{'x': 275.6074031580803, 'y': 592.4785795292279}, {'x': 385.6073950574239, 'y': 592.4363640787163}, {'x': 385.64961050793625, 'y': 702.4363559780605}, {'x': 275.6496186085925, 'y': 702.4785714285721}], [{'x': 333.33796395405517, 'y': 482.6775746629086}, {'x': 553.3377414045669, 'y': 482.99049913428166}, {'x': 553.1812791688814, 'y': 592.9903878595388}, {'x': 333.1815017183684, 'y': 592.677463388165}], [{'x': 389.59013797306176, 'y': 372.9140522718348}, {'x': 609.5901278318214, 'y': 372.9808515639763}, {'x': 609.5567281857518, 'y': 482.9808464933564}, {'x': 389.55673832699097, 'y': 482.9140472012148}], [{'x': 382.65606368087276, 'y': 262.96412584411263}, {'x': 602.6560633404671, 'y': 262.9763642503056}, {'x': 602.6499441373705, 'y': 372.97636408010266}, {'x': 382.6499444777764, 'y': 372.9641256739098}]]",,1575560988992.0,1575561019028.0,1575561079032.0,hand_selected_015,5,5.0,2,5,3<x<6 blocks
281,141,3101-4a9f3341-540e-4255-b5dc-571045e106da,9,build,mental,trial_end,0.1,0.2845990398568543,7,1575561173793.0,1154855.0849999993,58756,0.0,0,0,"[[{'x': 165.49782151060074, 'y': 482.49681628309696}, {'x': 275.49782150698326, 'y': 482.4959240974449}, {'x': 275.49960587828616, 'y': 702.4959240902054}, {'x': 165.49960588190362, 'y': 702.4968162758578}], [{'x': 167.74885193079288, 'y': 262.56384266649445}, {'x': 277.7488519302883, 'y': 262.56417576012035}, {'x': 277.7481857430361, 'y': 482.56417575911235}, {'x': 167.7481857435402, 'y': 482.56384266548633}], [{'x': 282.5100140358064, 'y': 647.4653933350177}, {'x': 392.5100095469787, 'y': 647.4968185170721}, {'x': 392.49429695595177, 'y': 702.4968162726585}, {'x': 282.49430144477947, 'y': 702.465391090604}], [{'x': 403.00208910421355, 'y': 592.5932383976669}, {'x': 623.0020891009246, 'y': 592.5920354719875}, {'x': 623.0026905637643, 'y': 702.592035470343}, {'x': 403.0026905670531, 'y': 702.5932383960225}], [{'x': 343.79678939932126, 'y': 537.5511466970719}, {'x': 398.79678939901606, 'y': 537.5513300171614}, {'x': 398.79642275883725, 'y': 647.5513300165502}, {'x': 343.79642275914256, 'y': 647.5511466964607}], [{'x': 402.2696493013704, 'y': 482.7424198706467}, {'x': 457.26964843192127, 'y': 482.75219941074266}, {'x': 457.25008935172895, 'y': 592.7521976718438}, {'x': 402.2500902211781, 'y': 592.7424181317475}], [{'x': 397.7527680733383, 'y': 372.79299052547873}, {'x': 452.75276804511236, 'y': 372.7912284778455}, {'x': 452.75629214037826, 'y': 482.79122842139446}, {'x': 397.7562921686042, 'y': 482.7929904690277}]]",,1575561083582.0,1575561113686.0,1575561173693.0,hand_selected_001,0,0.0,1,0,mental
282,157,3101-4a9f3341-540e-4255-b5dc-571045e106da,10,build,physical,trial_end,0.1,0.6755524631508723,9,1575561268390.0,1249452.2799999996,53742,0.0,0,0,"[[{'x': 495.1503979197461, 'y': 592.7683496696097}, {'x': 715.150395522968, 'y': 592.8008240105975}, {'x': 715.1341583524742, 'y': 702.8008228122098}, {'x': 495.1341607492523, 'y': 702.7683484712221}], [{'x': 268.0189309809933, 'y': 592.689252682868}, {'x': 488.01893082790036, 'y': 592.6974600575019}, {'x': 488.0148271405836, 'y': 702.6974599809563}, {'x': 268.0148272936765, 'y': 702.6892526063224}], [{'x': 229.7694541922159, 'y': 483.13508874884013}, {'x': 449.76945366514474, 'y': 483.1198601165837}, {'x': 449.7770679812723, 'y': 593.1198598530467}, {'x': 229.7770685083444, 'y': 593.1350884853045}], [{'x': 227.49196142544767, 'y': 373.4555609093633}, {'x': 447.4919595399358, 'y': 373.42675769066494}, {'x': 447.50636114928415, 'y': 483.4267567479091}, {'x': 227.50636303479658, 'y': 483.4555599666075}], [{'x': 533.5528065819642, 'y': 483.339493297053}, {'x': 753.5527654011842, 'y': 483.4741021411465}, {'x': 753.4854609791375, 'y': 593.4740815507577}, {'x': 533.4855021599174, 'y': 593.3394727066635}], [{'x': 535.7155719957236, 'y': 373.8652673304007}, {'x': 755.7155614179007, 'y': 373.93348933560134}, {'x': 755.6814504153003, 'y': 483.9334840466902}, {'x': 535.6814609931232, 'y': 483.86526204148964}], [{'x': 644.7393273838561, 'y': 154.0475317346142}, {'x': 754.739327343293, 'y': 154.050519051481}, {'x': 754.7333527095616, 'y': 374.0505189703538}, {'x': 644.7333527501245, 'y': 374.047531653487}], [{'x': 530.0440670780584, 'y': 153.9968846610856}, {'x': 640.0440560821532, 'y': 154.0460689977255}, {'x': 639.9456874088731, 'y': 374.0460470059157}, {'x': 529.9456984047783, 'y': 373.99686266927574}], [{'x': 280.70544820485037, 'y': 263.4978310030114}, {'x': 335.70544787618854, 'y': 263.4918182832345}, {'x': 335.7174733157423, 'y': 373.491817625911}, {'x': 280.71747364440415, 'y': 373.4978303456879}]]",,1575561178196.0,1575561208273.0,1575561268276.0,hand_selected_011,6,6.0,1,6,>=6 blocks
283,177,3101-4a9f3341-540e-4255-b5dc-571045e106da,11,build,mental,trial_end,0.1,0.6313102616327351,7,1575561362921.0,1343983.2100000004,47610,0.0,0,0,"[[{'x': 497.5468085360321, 'y': 592.6997512289765}, {'x': 717.5468007459459, 'y': 592.758297261891}, {'x': 717.5175277294888, 'y': 702.758293366848}, {'x': 497.5175355195749, 'y': 702.6997473339335}], [{'x': 309.53621649682333, 'y': 592.5657149693036}, {'x': 419.5362075531958, 'y': 592.5213573535726}, {'x': 419.5805651689274, 'y': 702.5213484099434}, {'x': 309.5805741125548, 'y': 702.5657060256743}], [{'x': 281.47784949173126, 'y': 482.68928881007054}, {'x': 501.4778491994407, 'y': 482.70062935064493}, {'x': 501.4721789291533, 'y': 592.7006292045014}, {'x': 281.47217922144387, 'y': 592.6892886639262}], [{'x': 613.2239479299371, 'y': 373.0537038829452}, {'x': 723.2239197708151, 'y': 372.97499552260416}, {'x': 723.381336491497, 'y': 592.9749392043607}, {'x': 613.3813646506188, 'y': 593.0536475647019}], [{'x': 280.2689519648255, 'y': 262.7602938631591}, {'x': 390.26895127493697, 'y': 262.77261358289434}, {'x': 390.24431183546636, 'y': 482.7726122031176}, {'x': 280.244312525355, 'y': 482.7602924833824}], [{'x': 544.2833852691186, 'y': 263.502298827817}, {'x': 764.2830194856687, 'y': 263.10111983501463}, {'x': 764.4836089820695, 'y': 373.10093694328947}, {'x': 544.4839747655195, 'y': 373.50211593609185}], [{'x': 583.660936450482, 'y': 43.36777946152539}, {'x': 693.6609014893202, 'y': 43.280078523517716}, {'x': 693.8363033653354, 'y': 263.28000860119266}, {'x': 583.8363383264973, 'y': 263.36770953920006}]]",,1575561272703.0,1575561302792.0,1575561362795.0,hand_selected_006,0,0.0,1,0,mental
284,197,3101-4a9f3341-540e-4255-b5dc-571045e106da,12,build,mental,trial_end,0.11,0.7362322631269208,4,1575561457673.0,1438734.7850000006,57374,0.01,0,1,"[[{'x': 270.25000000000006, 'y': 592.478571428572}, {'x': 490.2500000000001, 'y': 592.478571428572}, {'x': 490.2500000000001, 'y': 702.478571428572}, {'x': 270.25000000000006, 'y': 702.478571428572}], [{'x': 547.9551299188614, 'y': 592.4400041404774}, {'x': 657.9550495495164, 'y': 592.572975000043}, {'x': 657.8220786899509, 'y': 702.5728946306979}, {'x': 547.8221590592959, 'y': 702.4399237711323}], [{'x': 490.8756432604927, 'y': 482.52660844511036}, {'x': 710.875481543529, 'y': 482.7933582122316}, {'x': 710.7421066599682, 'y': 592.7932773537486}, {'x': 490.7422683769321, 'y': 592.5265275866275}], [{'x': 604.1378087856658, 'y': 262.64252119989595}, {'x': 714.137613993514, 'y': 262.8495338456027}, {'x': 713.7235887021013, 'y': 482.8491442612987}, {'x': 603.7237834942531, 'y': 482.64213161559195}]]",,1575561367478.0,1575561397565.0,1575561457580.0,hand_selected_007,0,0.0,1,0,mental
285,218,3101-4a9f3341-540e-4255-b5dc-571045e106da,13,build,physical,trial_end,0.14,0.8818257765626186,6,1575561554994.0,1536056.129999999,46425,0.03,0,0,"[[{'x': 463.7275766032885, 'y': 592.6885849253393}, {'x': 683.7275747497495, 'y': 592.6600269717399}, {'x': 683.7418537265487, 'y': 702.6600260449703}, {'x': 463.7418555800884, 'y': 702.6885839985698}], [{'x': 291.5116200268598, 'y': 592.4935683312194}, {'x': 401.51161303695716, 'y': 592.5327828494932}, {'x': 401.4723985186827, 'y': 702.5327758595913}, {'x': 291.47240550858515, 'y': 702.4935613413176}], [{'x': 290.64713463429314, 'y': 482.5369485916567}, {'x': 510.6470333972768, 'y': 482.74800374280204}, {'x': 510.54150582170394, 'y': 592.7479531242928}, {'x': 290.54160705872016, 'y': 592.5368979731483}], [{'x': 574.8883546552748, 'y': 372.83068151884333}, {'x': 684.8883456822628, 'y': 372.78625109454583}, {'x': 684.9772065308576, 'y': 592.7862331485213}, {'x': 574.9772155038697, 'y': 592.8306635728183}], [{'x': 515.3578855266289, 'y': 262.88697590446236}, {'x': 735.3578758415903, 'y': 262.8216963770328}, {'x': 735.3905156053045, 'y': 372.82169153451343}, {'x': 515.3905252903431, 'y': 372.886971061943}], [{'x': 401.87337903834117, 'y': 262.6940095547414}, {'x': 511.8733694001952, 'y': 262.74005726877846}, {'x': 511.78127397212126, 'y': 482.7400379924872}, {'x': 401.7812836102671, 'y': 482.69399027845014}]]",,1575561464797.0,1575561494870.0,1575561554872.0,hand_selected_005,3,3.0,1,3,<=3 blocks
286,239,3101-4a9f3341-540e-4255-b5dc-571045e106da,14,build,mental,trial_end,0.17,0.9011622595543826,9,1575561649574.0,1630636.7150000003,48668,0.03,0,0,"[[{'x': 498.5763416362306, 'y': 592.7200639390455}, {'x': 608.5763409945911, 'y': 592.7319450538989}, {'x': 608.5644598797377, 'y': 702.7319444122593}, {'x': 498.56446052137744, 'y': 702.7200632974059}], [{'x': 665.5633233691858, 'y': 592.7008321378888}, {'x': 720.5633227818778, 'y': 592.7088697987541}, {'x': 720.5472474601461, 'y': 702.7088686241353}, {'x': 665.5472480474539, 'y': 702.70083096327}], [{'x': 497.4379076205916, 'y': 483.04818336704307}, {'x': 717.4378801650574, 'y': 482.93827233841336}, {'x': 717.4928356793718, 'y': 592.9382586106477}, {'x': 497.49286313490614, 'y': 593.0481696392781}], [{'x': 503.4440747939483, 'y': 373.15781453576113}, {'x': 558.4440721980131, 'y': 373.1747128470774}, {'x': 558.410275575381, 'y': 483.1747076552063}, {'x': 503.41027817131555, 'y': 483.15780934389005}], [{'x': 665.5236005499343, 'y': 373.44943556581666}, {'x': 720.5235965731382, 'y': 373.47035081207963}, {'x': 720.4817660806135, 'y': 483.4703428584887}, {'x': 665.4817700574098, 'y': 483.44942761222586}], [{'x': 250.99554939063853, 'y': 482.43933290851237}, {'x': 360.99553005281115, 'y': 482.5045580699549}, {'x': 360.86507972992484, 'y': 702.5045193942977}, {'x': 250.86509906775254, 'y': 702.4392942328543}], [{'x': 282.43040097129784, 'y': 372.00825843592696}, {'x': 502.427102685821, 'y': 373.2129304789529}, {'x': 501.82476666430824, 'y': 483.2112813362141}, {'x': 281.82806494978496, 'y': 482.00660929318815}], [{'x': 505.90017469733283, 'y': 263.1845580064086}, {'x': 560.900158320469, 'y': 263.22700155452276}, {'x': 560.8152712242409, 'y': 373.22696880079474}, {'x': 505.8152876011046, 'y': 373.1845252526805}], [{'x': 663.3806733888234, 'y': 263.4992168631456}, {'x': 718.3806709374295, 'y': 263.51563798942703}, {'x': 718.347828684867, 'y': 373.51563308663816}, {'x': 663.3478311362609, 'y': 373.4992119603567}]]",,1575561559344.0,1575561589403.0,1575561649413.0,hand_selected_013,0,0.0,1,0,mental
