,gameID,trialNum,targetName,repetition,blockNum,condition,phase_extended,y,x,w,h
18474,8443-39606760-f554-4047-bbe2-fba6c5d88180,21,hand_selected_005,1,7,control,post,6,10,4,2
18475,8443-39606760-f554-4047-bbe2-fba6c5d88180,21,hand_selected_005,1,8,control,post,6,8,2,2
18476,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,1,control,post,0,5,1,2
18477,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,2,control,post,0,8,4,2
18478,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,3,control,post,2,11,1,2
18479,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,4,control,post,4,11,1,2
18480,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,5,control,post,6,11,1,2
18481,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,6,control,post,2,8,2,2
18482,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,7,control,post,2,5,1,2
18483,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,8,control,post,4,5,4,2
18484,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,9,control,post,4,9,1,2
18485,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,10,control,post,6,5,4,2
18486,8443-39606760-f554-4047-bbe2-fba6c5d88180,22,hand_selected_012,1,11,control,post,6,9,1,2
18487,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,1,control,post,0,5,4,2
18488,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,2,control,post,0,9,4,2
18489,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,3,control,post,2,11,2,2
18490,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,4,control,post,4,12,1,2
18491,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,5,control,post,2,8,2,2
18492,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,6,control,post,2,5,2,2
18493,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,7,control,post,4,6,2,1
18494,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,8,control,post,4,9,2,2
18495,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,9,control,post,4,8,1,2
18496,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,10,control,post,6,8,2,2
18497,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,11,control,post,6,10,1,2
18498,8443-39606760-f554-4047-bbe2-fba6c5d88180,23,hand_selected_009,1,12,control,post,5,7,1,2
18499,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,1,control,pre,0,5,2,4
18500,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,2,control,pre,0,9,2,4
18501,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,3,control,pre,0,11,2,2
18502,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,4,control,pre,2,11,1,2
18503,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,5,control,pre,2,12,2,2
18504,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,6,control,pre,4,6,4,2
18505,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,7,control,pre,0,7,2,2
18506,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,0,hand_selected_008,0,8,control,pre,2,7,1,2
18507,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,1,repeated,pre,0,7,2,2
18508,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,2,repeated,pre,0,5,2,4
18509,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,3,repeated,pre,0,9,2,2
18510,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,4,repeated,pre,0,11,2,4
18511,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,5,repeated,pre,4,12,1,2
18512,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,6,repeated,pre,2,8,2,2
18513,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,7,repeated,pre,4,7,4,2
18514,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,8,repeated,pre,6,9,2,2
18515,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,1,hand_selected_009,0,9,repeated,pre,6,7,2,2
18516,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,1,repeated,pre,0,8,4,2
18517,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,2,repeated,pre,2,10,2,2
18518,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,3,repeated,pre,4,9,4,2
18519,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,4,repeated,pre,0,5,2,4
18520,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,5,repeated,pre,2,7,2,2
18521,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,6,repeated,pre,4,7,2,4
18522,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,2,hand_selected_005,0,7,repeated,pre,6,9,4,2
18523,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,1,repeated,pre,0,8,2,4
18524,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,2,repeated,pre,0,10,2,2
18525,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,3,repeated,pre,2,11,1,2
18526,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,4,repeated,pre,4,8,2,4
18527,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,5,repeated,pre,4,11,1,2
18528,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,6,repeated,pre,6,11,1,2
18529,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,7,repeated,pre,0,5,1,2
18530,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,3,hand_selected_012,0,8,repeated,pre,2,5,1,2
18531,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,1,control,pre,0,9,4,2
18532,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,2,control,pre,0,6,2,1
18533,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,3,control,pre,1,5,4,2
18534,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,4,control,pre,2,11,2,2
18535,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,5,control,pre,3,7,4,2
18536,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,6,control,pre,4,11,1,2
18537,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,7,control,pre,5,10,1,2
18538,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,4,hand_selected_006,0,8,control,pre,6,11,1,2
18539,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,5,hand_selected_004,0,1,control,pre,0,10,2,2
18540,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,5,hand_selected_004,0,2,control,pre,0,5,4,2
18541,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,5,hand_selected_004,0,3,control,pre,2,9,4,2
18542,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,5,hand_selected_004,0,4,control,pre,4,11,2,4
18543,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,1,repeated,pre,0,7,2,2
18544,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,2,repeated,pre,0,9,2,2
18545,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,3,repeated,pre,0,11,2,2
18546,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,4,repeated,pre,0,5,2,2
18547,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,5,repeated,pre,2,4,4,2
18548,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,6,repeated,pre,2,10,4,2
18549,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,7,repeated,pre,2,8,1,2
18550,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,8,repeated,pre,2,9,1,2
18551,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,9,repeated,pre,4,4,2,1
18552,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,10,repeated,pre,5,5,1,2
18553,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,11,repeated,pre,4,12,2,4
18554,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,6,hand_selected_011,0,12,repeated,pre,4,9,2,2
18555,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,1,control,pre,0,6,2,1
18556,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,2,control,pre,0,4,2,1
18557,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,3,control,pre,1,6,2,2
18558,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,4,control,pre,3,7,1,2
18559,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,5,control,pre,0,10,2,4
18560,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,6,control,pre,0,12,2,2
18561,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,7,control,pre,2,12,2,2
18562,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,8,control,pre,4,10,2,4
18563,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,7,hand_selected_016,0,9,control,pre,4,12,2,4
18564,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,1,repeated,repetition 1,0,5,1,2
18565,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,2,repeated,repetition 1,2,5,1,2
18566,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,3,repeated,repetition 1,0,8,2,4
18567,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,4,repeated,repetition 1,0,10,2,2
18568,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,5,repeated,repetition 1,2,11,1,2
18569,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,6,repeated,repetition 1,4,11,1,2
18570,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,7,repeated,repetition 1,4,5,4,2
18571,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,8,repeated,repetition 1,4,9,1,2
18572,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,9,repeated,repetition 1,6,11,1,2
18573,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,10,repeated,repetition 1,6,6,4,2
18574,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,8,hand_selected_012,1,11,repeated,repetition 1,6,5,1,2
18575,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,1,repeated,repetition 1,0,8,2,4
18576,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,2,repeated,repetition 1,0,10,2,2
18577,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,3,repeated,repetition 1,0,6,2,2
18578,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,4,repeated,repetition 1,0,5,1,2
18579,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,5,repeated,repetition 1,0,12,1,2
18580,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,6,repeated,repetition 1,2,11,2,2
18581,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,7,repeated,repetition 1,4,12,1,2
18582,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,8,repeated,repetition 1,2,5,2,2
18583,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,9,repeated,repetition 1,4,7,4,2
18584,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,10,repeated,repetition 1,6,9,2,2
18585,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,9,hand_selected_009,1,11,repeated,repetition 1,6,8,1,2
18586,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,1,repeated,repetition 1,0,6,4,2
18587,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,2,repeated,repetition 1,0,10,2,2
18588,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,3,repeated,repetition 1,2,5,4,2
18589,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,4,repeated,repetition 1,2,9,4,2
18590,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,5,repeated,repetition 1,4,5,2,1
18591,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,6,repeated,repetition 1,5,6,1,2
18592,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,7,repeated,repetition 1,4,8,2,4
18593,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,8,repeated,repetition 1,4,11,2,2
18594,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,9,repeated,repetition 1,6,10,2,2
18595,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,10,hand_selected_011,1,10,repeated,repetition 1,6,12,1,2
18596,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,1,repeated,repetition 1,0,8,4,2
18597,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,2,repeated,repetition 1,0,5,2,2
18598,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,3,repeated,repetition 1,2,5,4,2
18599,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,4,repeated,repetition 1,2,10,2,2
18600,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,5,repeated,repetition 1,4,9,4,2
18601,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,6,repeated,repetition 1,4,7,2,2
18602,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,7,repeated,repetition 1,6,7,4,2
18603,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,11,hand_selected_005,1,8,repeated,repetition 1,6,11,2,2
18604,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,1,repeated,repetition 2,0,8,4,2
18605,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,2,repeated,repetition 2,0,5,1,2
18606,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,3,repeated,repetition 2,2,5,1,2
18607,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,4,repeated,repetition 2,2,8,2,2
18608,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,5,repeated,repetition 2,2,11,1,2
18609,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,6,repeated,repetition 2,4,11,1,2
18610,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,7,repeated,repetition 2,6,11,1,2
18611,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,8,repeated,repetition 2,4,5,4,2
18612,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,9,repeated,repetition 2,4,9,1,2
18613,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,10,repeated,repetition 2,6,5,4,2
18614,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,12,hand_selected_012,2,11,repeated,repetition 2,6,9,1,2
18615,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,1,repeated,repetition 2,0,8,4,2
18616,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,2,repeated,repetition 2,2,10,2,2
18617,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,3,repeated,repetition 2,0,5,2,2
18618,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,4,repeated,repetition 2,2,5,4,2
18619,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,5,repeated,repetition 2,4,9,4,2
18620,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,6,repeated,repetition 2,4,7,2,2
18621,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,7,repeated,repetition 2,6,7,4,2
18622,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,13,hand_selected_005,2,8,repeated,repetition 2,6,11,2,2
18623,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,1,repeated,repetition 2,0,7,4,2
18624,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,2,repeated,repetition 2,0,11,1,2
18625,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,3,repeated,repetition 2,0,6,1,2
18626,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,4,repeated,repetition 2,2,5,4,2
18627,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,5,repeated,repetition 2,2,9,4,2
18628,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,6,repeated,repetition 2,4,5,2,1
18629,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,7,repeated,repetition 2,5,6,1,2
18630,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,8,repeated,repetition 2,4,8,2,2
18631,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,9,repeated,repetition 2,4,11,2,2
18632,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,10,repeated,repetition 2,6,7,4,2
18633,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,14,hand_selected_011,2,11,repeated,repetition 2,6,11,2,2
18634,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,1,repeated,repetition 2,0,8,2,4
18635,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,2,repeated,repetition 2,0,10,2,2
18636,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,3,repeated,repetition 2,0,12,1,2
18637,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,4,repeated,repetition 2,0,6,2,2
18638,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,5,repeated,repetition 2,0,5,1,2
18639,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,6,repeated,repetition 2,2,5,2,2
18640,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,7,repeated,repetition 2,2,11,2,2
18641,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,8,repeated,repetition 2,4,12,1,2
18642,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,9,repeated,repetition 2,4,7,4,2
18643,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,10,repeated,repetition 2,6,8,2,2
18644,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,11,repeated,repetition 2,6,10,1,2
18645,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,12,repeated,repetition 2,4,5,2,1
18646,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,15,hand_selected_009,2,13,repeated,repetition 2,5,6,1,2
18647,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,1,control,post,0,5,4,2
18648,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,2,control,post,0,10,2,2
18649,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,3,control,post,2,9,4,2
18650,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,4,control,post,2,7,2,1
18651,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,5,control,post,2,5,2,1
18652,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,6,control,post,3,6,2,2
18653,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,7,control,post,3,8,1,2
18654,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,8,control,post,4,9,4,2
18655,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,9,control,post,5,7,2,2
18656,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,10,control,post,5,6,1,2
18657,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,11,control,post,7,6,2,1
18658,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,12,control,post,6,9,2,1
18659,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,16,hand_selected_004,1,13,control,post,6,11,2,1
18660,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,1,control,post,0,7,2,2
18661,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,2,control,post,0,9,2,2
18662,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,3,control,post,0,11,1,2
18663,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,4,control,post,0,6,1,2
18664,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,5,control,post,2,6,2,2
18665,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,6,control,post,2,9,2,2
18666,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,7,control,post,2,11,2,2
18667,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,8,control,post,4,5,4,2
18668,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,9,control,post,6,6,2,1
18669,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,17,hand_selected_008,1,10,control,post,4,9,2,4
18670,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,1,repeated,post,0,8,2,4
18671,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,2,repeated,post,0,10,2,2
18672,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,3,repeated,post,2,11,1,2
18673,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,4,repeated,post,4,11,1,2
18674,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,5,repeated,post,6,11,1,2
18675,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,6,repeated,post,0,5,1,2
18676,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,7,repeated,post,2,5,1,2
18677,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,8,repeated,post,4,5,4,2
18678,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,9,repeated,post,4,9,1,2
18679,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,10,repeated,post,6,5,4,2
18680,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,18,hand_selected_012,3,11,repeated,post,6,9,1,2
18681,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,1,control,post,0,9,4,2
18682,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,2,control,post,0,6,2,1
18683,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,3,control,post,1,5,4,2
18684,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,4,control,post,2,11,2,1
18685,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,5,control,post,3,8,4,2
18686,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,6,control,post,3,12,1,2
18687,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,7,control,post,5,10,2,2
18688,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,8,control,post,7,10,2,1
18689,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,9,control,post,3,5,2,2
18690,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,10,control,post,5,5,4,2
18691,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,11,control,post,7,5,2,1
18692,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,19,hand_selected_006,1,12,control,post,7,7,2,1
18693,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,1,control,post,0,10,2,4
18694,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,2,control,post,0,12,1,2
18695,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,3,control,post,2,12,1,2
18696,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,4,control,post,0,5,2,1
18697,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,5,control,post,0,7,1,2
18698,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,6,control,post,1,6,1,2
18699,8554-24fbebef-1cd8-4d09-993f-7ccc407babb5,20,hand_selected_016,1,7,control,post,2,7,1,2
