,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
2162,hand_selected_012,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,2,pre,post,3.5128600208632537,pre to post,0.3142696805273545,0.8,1.0,repeated
2163,hand_selected_012,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,3,repetition 1,repetition 2,4.5339507724173185,repetition 1 to repetition 2,1.9949338099999236,1.0,0.782608695652174,repeated
2164,hand_selected_012,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,4,repetition 1,post,1.0315644238398118,repetition 1 to post,0.45454545454545453,1.0,1.0,repeated
2165,hand_selected_012,9149-a593bcac-d3ee-4cb5-8397-710ddd3d6550,5,repetition 2,post,4.32928538624996,repetition 2 to post,1.664886837087578,0.782608695652174,1.0,repeated
2166,hand_selected_012,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,0,pre,repetition 1,3.921307499051485,pre to repetition 1,2.1332765883888376,0.5714285714285714,0.5263157894736842,repeated
2167,hand_selected_012,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,1,pre,repetition 2,5.49653059596058,pre to repetition 2,1.8938486668692975,0.5714285714285714,1.0,repeated
2168,hand_selected_012,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,2,pre,post,4.363033967437813,pre to post,0.7389201710969872,0.5714285714285714,0.8500000000000001,repeated
2169,hand_selected_012,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,3,repetition 1,repetition 2,2.0930423012814945,repetition 1 to repetition 2,2.0930423012814945,0.5263157894736842,1.0,repeated
2170,hand_selected_012,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,4,repetition 1,post,2.278367345126564,repetition 1 to post,2.2736034894002137,0.5263157894736842,0.8500000000000001,repeated
2171,hand_selected_012,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,5,repetition 2,post,2.4021029927806317,repetition 2 to post,0.2222222222222222,1.0,0.8500000000000001,repeated
2172,hand_selected_012,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,0,pre,repetition 1,4.6296486990267764,pre to repetition 1,1.6780222450414362,0.7441860465116279,1.0,repeated
2173,hand_selected_012,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,1,pre,repetition 2,3.8083378500779834,pre to repetition 2,1.7113833074613751,0.7441860465116279,1.0,repeated
2174,hand_selected_012,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,2,pre,post,4.289761024221995,pre to post,1.7113833074613751,0.7441860465116279,1.0,repeated
2175,hand_selected_012,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,3,repetition 1,repetition 2,3.6313883886107017,repetition 1 to repetition 2,1.1760215972852122,1.0,1.0,repeated
2176,hand_selected_012,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,4,repetition 1,post,4.402580848640641,repetition 1 to post,1.1760215972852122,1.0,1.0,repeated
2177,hand_selected_012,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,5,repetition 2,post,2.8912032719726284,repetition 2 to post,0.0,1.0,1.0,repeated
2178,hand_selected_012,9805-bd7d85df-736b-4dc5-bfc6-2ecb499073f1,0,pre,repetition 1,4.589179865824431,pre to repetition 1,1.012310562561766,0.95,0.9523809523809524,repeated
2179,hand_selected_012,9805-bd7d85df-736b-4dc5-bfc6-2ecb499073f1,1,pre,repetition 2,2.785210387007364,pre to repetition 2,1.194427190999916,0.95,1.0,repeated
2180,hand_selected_012,9805-bd7d85df-736b-4dc5-bfc6-2ecb499073f1,2,pre,post,2.785210387007364,pre to post,1.194427190999916,0.95,1.0,repeated
2181,hand_selected_012,9805-bd7d85df-736b-4dc5-bfc6-2ecb499073f1,3,repetition 1,repetition 2,3.5669152706817986,repetition 1 to repetition 2,1.007523866390747,0.9523809523809524,1.0,repeated
2182,hand_selected_012,9805-bd7d85df-736b-4dc5-bfc6-2ecb499073f1,4,repetition 1,post,3.5669152706817986,repetition 1 to post,1.007523866390747,0.9523809523809524,1.0,repeated
2183,hand_selected_012,9805-bd7d85df-736b-4dc5-bfc6-2ecb499073f1,5,repetition 2,post,0.0,repetition 2 to post,0.0,1.0,1.0,repeated
2184,hand_selected_012,9904-fd1ea2a0-3285-4217-b686-40c4ad8c5362,0,pre,repetition 1,1.0137937550497031,pre to repetition 1,1.0137937550497031,0.4242424242424242,0.3684210526315788,repeated
2185,hand_selected_012,9904-fd1ea2a0-3285-4217-b686-40c4ad8c5362,1,pre,repetition 2,4.402981441445992,pre to repetition 2,3.8506262815660457,0.4242424242424242,0.7,repeated
2186,hand_selected_012,9904-fd1ea2a0-3285-4217-b686-40c4ad8c5362,2,pre,post,3.6925824035672523,pre to post,3.6925824035672523,0.4242424242424242,0.3783783783783783,repeated
2187,hand_selected_012,9904-fd1ea2a0-3285-4217-b686-40c4ad8c5362,3,repetition 1,repetition 2,4.906736234567103,repetition 1 to repetition 2,1.9291108995746957,0.3684210526315788,0.7,repeated
2188,hand_selected_012,9904-fd1ea2a0-3285-4217-b686-40c4ad8c5362,4,repetition 1,post,5.035027606190115,repetition 1 to post,1.2,0.3684210526315788,0.3783783783783783,repeated
2189,hand_selected_012,9904-fd1ea2a0-3285-4217-b686-40c4ad8c5362,5,repetition 2,post,2.2494736517228904,repetition 2 to post,1.1744562646538028,0.7,0.3783783783783783,repeated
2190,hand_selected_012,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,0,pre,repetition 1,4.947574214118218,pre to repetition 1,0.35136418446315326,0.8648648648648648,0.8333333333333333,repeated
2191,hand_selected_012,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,1,pre,repetition 2,1.6137763744332456,pre to repetition 2,0.3142696805273545,0.8648648648648648,0.95,repeated
2192,hand_selected_012,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,2,pre,post,0.47140452079103173,pre to post,0.47140452079103173,0.8648648648648648,0.6875000000000001,repeated
2193,hand_selected_012,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,3,repetition 1,repetition 2,5.308040024494424,repetition 1 to repetition 2,0.35136418446315326,0.8333333333333333,0.95,repeated
2194,hand_selected_012,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,4,repetition 1,post,5.582863550868623,repetition 1 to post,2.532566770803534,0.8333333333333333,0.6875000000000001,repeated
2195,hand_selected_012,9995-aa7dd1d6-ff3f-41e8-ade6-da416e7366c3,5,repetition 2,post,1.130388330520878,repetition 2 to post,1.130388330520878,0.95,0.6875000000000001,repeated
2196,hand_selected_016,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,0,pre,repetition 1,2.012114008743782,pre to repetition 1,1.7711538685607622,0.9772727272727272,1.0,repeated
2197,hand_selected_016,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,1,pre,repetition 2,2.765185034899631,pre to repetition 2,1.7175640300745374,0.9772727272727272,1.0,repeated
2198,hand_selected_016,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,pre,post,2.012114008743782,pre to post,1.7711538685607622,0.9772727272727272,1.0,repeated
2199,hand_selected_016,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,repetition 1,repetition 2,2.0112796712724643,repetition 1 to repetition 2,0.2,1.0,1.0,repeated
2200,hand_selected_016,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,repetition 1,post,0.0,repetition 1 to post,0.0,1.0,1.0,repeated
2201,hand_selected_016,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,repetition 2,post,2.0112796712724643,repetition 2 to post,0.2,1.0,1.0,repeated
2202,hand_selected_016,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,0,pre,repetition 1,3.013338391376268,pre to repetition 1,3.013338391376268,0.2702702702702702,0.8333333333333334,repeated
2203,hand_selected_016,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,1,pre,repetition 2,3.8305423079588072,pre to repetition 2,2.8297107450222048,0.2702702702702702,0.7560975609756098,repeated
2204,hand_selected_016,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,2,pre,post,4.260745197439303,pre to post,3.2582821735936336,0.2702702702702702,0.7073170731707317,repeated
2205,hand_selected_016,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,3,repetition 1,repetition 2,3.1105797894677427,repetition 1 to repetition 2,2.3594075240540535,0.8333333333333334,0.7560975609756098,repeated
2206,hand_selected_016,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,4,repetition 1,post,2.393919376024074,repetition 1 to post,2.1456540603289236,0.8333333333333334,0.7073170731707317,repeated
2207,hand_selected_016,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,5,repetition 2,post,2.2173382363812473,repetition 2 to post,0.42857142857142855,0.7560975609756098,0.7073170731707317,repeated
2208,hand_selected_016,0435-27915742-880e-4b35-9160-ef5d102c95a0,0,pre,repetition 1,3.0943563668894982,pre to repetition 1,1.1277612096767509,0.75,0.5483870967741935,repeated
2209,hand_selected_016,0435-27915742-880e-4b35-9160-ef5d102c95a0,1,pre,repetition 2,3.7201657515309035,pre to repetition 2,0.7234993003208542,0.75,0.9565217391304348,repeated
2210,hand_selected_016,0435-27915742-880e-4b35-9160-ef5d102c95a0,2,pre,post,4.181643749141146,pre to post,2.386530883500325,0.75,0.875,repeated
2211,hand_selected_016,0435-27915742-880e-4b35-9160-ef5d102c95a0,3,repetition 1,repetition 2,2.460359512608671,repetition 1 to repetition 2,1.7212324539344366,0.5483870967741935,0.9565217391304348,repeated
2212,hand_selected_016,0435-27915742-880e-4b35-9160-ef5d102c95a0,4,repetition 1,post,3.7365288328658437,repetition 1 to post,2.448827191326135,0.5483870967741935,0.875,repeated
2213,hand_selected_016,0435-27915742-880e-4b35-9160-ef5d102c95a0,5,repetition 2,post,3.4402305491294705,repetition 2 to post,1.5136314154634007,0.9565217391304348,0.875,repeated
2214,hand_selected_016,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,0,pre,repetition 1,4.301240481208761,pre to repetition 1,2.4392875809902645,0.8571428571428572,0.8157894736842106,repeated
2215,hand_selected_016,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,1,pre,repetition 2,4.6067707221989735,pre to repetition 2,2.1437682872722053,0.8571428571428572,0.6764705882352942,repeated
2216,hand_selected_016,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,2,pre,post,3.9216299081625685,pre to post,2.148309689270005,0.8571428571428572,0.9767441860465116,repeated
2217,hand_selected_016,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,3,repetition 1,repetition 2,2.1163850775488373,repetition 1 to repetition 2,1.85368557794421,0.8157894736842106,0.6764705882352942,repeated
2218,hand_selected_016,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,4,repetition 1,post,2.560673473856283,repetition 1 to post,0.7734590803390136,0.8157894736842106,0.9767441860465116,repeated
2219,hand_selected_016,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,5,repetition 2,post,2.166373701805433,repetition 2 to post,2.1157031580103305,0.6764705882352942,0.9767441860465116,repeated
2220,hand_selected_016,0837-49141475-8680-436d-8dfe-c9067f85ba30,0,pre,repetition 1,2.3014679095119583,pre to repetition 1,2.2844359246586086,0.5384615384615385,0.6590909090909091,repeated
2221,hand_selected_016,0837-49141475-8680-436d-8dfe-c9067f85ba30,1,pre,repetition 2,2.5512086523152546,pre to repetition 2,2.308870961642464,0.5384615384615385,0.8,repeated
2222,hand_selected_016,0837-49141475-8680-436d-8dfe-c9067f85ba30,2,pre,post,4.943299100941813,pre to post,2.560491561822185,0.5384615384615385,0.6923076923076923,repeated
2223,hand_selected_016,0837-49141475-8680-436d-8dfe-c9067f85ba30,3,repetition 1,repetition 2,2.329096752416535,repetition 1 to repetition 2,2.296983699006134,0.6590909090909091,0.8,repeated
2224,hand_selected_016,0837-49141475-8680-436d-8dfe-c9067f85ba30,4,repetition 1,post,4.378272458593027,repetition 1 to post,3.0220998891567246,0.6590909090909091,0.6923076923076923,repeated
2225,hand_selected_016,0837-49141475-8680-436d-8dfe-c9067f85ba30,5,repetition 2,post,4.304364078701273,repetition 2 to post,3.6690375247161806,0.8,0.6923076923076923,repeated
2226,hand_selected_016,0873-2851611f-42e5-4913-979c-1148321ce97a,0,pre,repetition 1,6.117038066139075,pre to repetition 1,6.099174400409874,0.4516129032258064,0.0869565217391304,repeated
2227,hand_selected_016,0873-2851611f-42e5-4913-979c-1148321ce97a,1,pre,repetition 2,2.824953792599725,pre to repetition 2,1.8696771661547686,0.4516129032258064,1.0,repeated
2228,hand_selected_016,0873-2851611f-42e5-4913-979c-1148321ce97a,2,pre,post,3.954170116891107,pre to post,3.954170116891107,0.4516129032258064,0.6486486486486486,repeated
2229,hand_selected_016,0873-2851611f-42e5-4913-979c-1148321ce97a,3,repetition 1,repetition 2,5.475422309809327,repetition 1 to repetition 2,5.336688998879147,0.0869565217391304,1.0,repeated
2230,hand_selected_016,0873-2851611f-42e5-4913-979c-1148321ce97a,4,repetition 1,post,5.997682948907139,repetition 1 to post,5.862002061749346,0.0869565217391304,0.6486486486486486,repeated
2231,hand_selected_016,0873-2851611f-42e5-4913-979c-1148321ce97a,5,repetition 2,post,2.9356916245434648,repetition 2 to post,1.836396733292108,1.0,0.6486486486486486,repeated
2232,hand_selected_016,0932-497aa71d-ab24-43b1-9807-f93430084a41,0,pre,repetition 1,2.815991767832539,pre to repetition 1,1.401887305346693,0.9268292682926828,0.888888888888889,repeated
2233,hand_selected_016,0932-497aa71d-ab24-43b1-9807-f93430084a41,1,pre,repetition 2,3.1897201812743226,pre to repetition 2,0.5306907296589505,0.9268292682926828,1.0,repeated
2234,hand_selected_016,0932-497aa71d-ab24-43b1-9807-f93430084a41,2,pre,post,1.7426069498181358,pre to post,0.6076138065820273,0.9268292682926828,1.0,repeated
2235,hand_selected_016,0932-497aa71d-ab24-43b1-9807-f93430084a41,3,repetition 1,repetition 2,2.673394511346712,repetition 1 to repetition 2,0.8269723482161632,0.888888888888889,1.0,repeated
2236,hand_selected_016,0932-497aa71d-ab24-43b1-9807-f93430084a41,4,repetition 1,post,1.755533387241442,repetition 1 to post,0.8269723482161632,0.888888888888889,1.0,repeated
2237,hand_selected_016,0932-497aa71d-ab24-43b1-9807-f93430084a41,5,repetition 2,post,2.5066706403872057,repetition 2 to post,0.06666666666666667,1.0,1.0,repeated
2238,hand_selected_016,1455-8849033d-3271-4180-bf52-a3871e8f372f,0,pre,repetition 1,1.6311741898294074,pre to repetition 1,1.6311741898294074,0.3749999999999999,0.8936170212765958,repeated
2239,hand_selected_016,1455-8849033d-3271-4180-bf52-a3871e8f372f,1,pre,repetition 2,3.397821220137966,pre to repetition 2,3.038216471649018,0.3749999999999999,0.7959183673469388,repeated
2240,hand_selected_016,1455-8849033d-3271-4180-bf52-a3871e8f372f,2,pre,post,2.618033988749895,pre to post,2.618033988749895,0.3749999999999999,0.1666666666666666,repeated
2241,hand_selected_016,1455-8849033d-3271-4180-bf52-a3871e8f372f,3,repetition 1,repetition 2,3.2121799669269064,repetition 1 to repetition 2,1.699301332064559,0.8936170212765958,0.7959183673469388,repeated
2242,hand_selected_016,1455-8849033d-3271-4180-bf52-a3871e8f372f,4,repetition 1,post,2.224744871391589,repetition 1 to post,2.224744871391589,0.8936170212765958,0.1666666666666666,repeated
2243,hand_selected_016,1455-8849033d-3271-4180-bf52-a3871e8f372f,5,repetition 2,post,2.5,repetition 2 to post,2.5,0.7959183673469388,0.1666666666666666,repeated
2244,hand_selected_016,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,0,pre,repetition 1,2.26422622570126,pre to repetition 1,2.2249105652747625,0.7916666666666666,0.4545454545454545,repeated
2245,hand_selected_016,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,1,pre,repetition 2,2.9170557856505233,pre to repetition 2,2.403823735018662,0.7916666666666666,0.8301886792452831,repeated
2246,hand_selected_016,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,2,pre,post,4.181549299562299,pre to post,2.176693628598671,0.7916666666666666,0.5428571428571428,repeated
2247,hand_selected_016,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,3,repetition 1,repetition 2,3.383994643431774,repetition 1 to repetition 2,2.863684540269774,0.4545454545454545,0.8301886792452831,repeated
2248,hand_selected_016,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,4,repetition 1,post,3.8989932780047334,repetition 1 to post,1.6928203230275507,0.4545454545454545,0.5428571428571428,repeated
2249,hand_selected_016,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,5,repetition 2,post,3.8993721735947764,repetition 2 to post,2.502796969005831,0.8301886792452831,0.5428571428571428,repeated
2250,hand_selected_016,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,0,pre,repetition 1,0.8131156281817418,pre to repetition 1,0.0,1.0,1.0,repeated
2251,hand_selected_016,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,1,pre,repetition 2,0.8907235428302465,pre to repetition 2,0.0,1.0,1.0,repeated
2252,hand_selected_016,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,2,pre,post,0.8907235428302465,pre to post,0.0,1.0,1.0,repeated
2253,hand_selected_016,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,3,repetition 1,repetition 2,1.0337377673241759,repetition 1 to repetition 2,0.0,1.0,1.0,repeated
2254,hand_selected_016,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,4,repetition 1,post,1.0337377673241759,repetition 1 to post,0.0,1.0,1.0,repeated
2255,hand_selected_016,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,5,repetition 2,post,0.0,repetition 2 to post,0.0,1.0,1.0,repeated
2256,hand_selected_016,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,pre,repetition 1,3.117303344119719,pre to repetition 1,1.6558207788455483,0.9166666666666666,0.8222222222222223,repeated
2257,hand_selected_016,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,pre,repetition 2,3.4066109323497016,pre to repetition 2,1.687967553155753,0.9166666666666666,0.9090909090909092,repeated
2258,hand_selected_016,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,pre,post,1.040569415042095,pre to post,1.040569415042095,0.9166666666666666,0.3076923076923077,repeated
2259,hand_selected_016,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,repetition 1,repetition 2,3.6587740507605178,repetition 1 to repetition 2,1.6395305803589002,0.8222222222222223,0.9090909090909092,repeated
2260,hand_selected_016,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,repetition 1,post,0.25,repetition 1 to post,0.25,0.8222222222222223,0.3076923076923077,repeated
2261,hand_selected_016,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,repetition 2,post,0.6830127018922193,repetition 2 to post,0.6830127018922193,0.9090909090909092,0.3076923076923077,repeated
2262,hand_selected_016,1798-e540d275-a522-4709-aafe-ca10d8c07522,0,pre,repetition 1,3.3212771458722163,pre to repetition 1,1.3369409519659954,0.9166666666666666,1.0,repeated
2263,hand_selected_016,1798-e540d275-a522-4709-aafe-ca10d8c07522,1,pre,repetition 2,3.7966186390076078,pre to repetition 2,1.3369409519659954,0.9166666666666666,1.0,repeated
2264,hand_selected_016,1798-e540d275-a522-4709-aafe-ca10d8c07522,2,pre,post,3.8775690232243325,pre to post,1.7393098790281778,0.9166666666666666,0.9565217391304348,repeated
2265,hand_selected_016,1798-e540d275-a522-4709-aafe-ca10d8c07522,3,repetition 1,repetition 2,1.4977052772569255,repetition 1 to repetition 2,0.0,1.0,1.0,repeated
2266,hand_selected_016,1798-e540d275-a522-4709-aafe-ca10d8c07522,4,repetition 1,post,1.8443672723426705,repetition 1 to post,0.40236892706218247,1.0,0.9565217391304348,repeated
2267,hand_selected_016,1798-e540d275-a522-4709-aafe-ca10d8c07522,5,repetition 2,post,0.40236892706218247,repetition 2 to post,0.40236892706218247,1.0,0.9565217391304348,repeated
2268,hand_selected_016,1843-f561c143-710a-41ea-8e13-023634202c8a,0,pre,repetition 1,2.0,pre to repetition 1,0.0,0.4,0.2666666666666666,repeated
2269,hand_selected_016,1843-f561c143-710a-41ea-8e13-023634202c8a,1,pre,repetition 2,4.523619746464865,pre to repetition 2,3.222283153988271,0.4,0.5365853658536585,repeated
2270,hand_selected_016,1843-f561c143-710a-41ea-8e13-023634202c8a,2,pre,post,5.14499709759239,pre to post,3.2518503116776745,0.4,0.5633802816901408,repeated
2271,hand_selected_016,1843-f561c143-710a-41ea-8e13-023634202c8a,3,repetition 1,repetition 2,1.0,repetition 1 to repetition 2,1.0,0.2666666666666666,0.5365853658536585,repeated
2272,hand_selected_016,1843-f561c143-710a-41ea-8e13-023634202c8a,4,repetition 1,post,1.5,repetition 1 to post,1.5,0.2666666666666666,0.5633802816901408,repeated
2273,hand_selected_016,1843-f561c143-710a-41ea-8e13-023634202c8a,5,repetition 2,post,5.912654074819575,repetition 2 to post,2.8902700035278577,0.5365853658536585,0.5633802816901408,repeated
2274,hand_selected_016,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,0,pre,repetition 1,4.660519670452532,pre to repetition 1,3.241232588008714,0.5555555555555556,0.6168224299065421,repeated
2275,hand_selected_016,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,1,pre,repetition 2,4.681083103521298,pre to repetition 2,2.1811480789735094,0.5555555555555556,0.8125000000000001,repeated
2276,hand_selected_016,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,2,pre,post,5.281154469582985,pre to post,2.8162973905395265,0.5555555555555556,0.8409090909090909,repeated
2277,hand_selected_016,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,3,repetition 1,repetition 2,2.2607549625939667,repetition 1 to repetition 2,1.8841990727455733,0.6168224299065421,0.8125000000000001,repeated
2278,hand_selected_016,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,4,repetition 1,post,2.2216959416510402,repetition 1 to post,1.9572171462341947,0.6168224299065421,0.8409090909090909,repeated
2279,hand_selected_016,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,5,repetition 2,post,3.322090041499244,repetition 2 to post,1.9334133274077177,0.8125000000000001,0.8409090909090909,repeated
2280,hand_selected_016,3107-597c83d2-b8bb-47f3-9232-297768c4f378,0,pre,repetition 1,4.266428433135233,pre to repetition 1,1.848802327873889,0.7551020408163266,0.6222222222222223,repeated
2281,hand_selected_016,3107-597c83d2-b8bb-47f3-9232-297768c4f378,1,pre,repetition 2,3.4538171776585753,pre to repetition 2,2.3049646016611374,0.7551020408163266,0.8157894736842106,repeated
2282,hand_selected_016,3107-597c83d2-b8bb-47f3-9232-297768c4f378,2,pre,post,4.218502181914287,pre to post,2.36645502900211,0.7551020408163266,0.9166666666666666,repeated
2283,hand_selected_016,3107-597c83d2-b8bb-47f3-9232-297768c4f378,3,repetition 1,repetition 2,5.372172052019258,repetition 1 to repetition 2,2.918424518429001,0.6222222222222223,0.8157894736842106,repeated
2284,hand_selected_016,3107-597c83d2-b8bb-47f3-9232-297768c4f378,4,repetition 1,post,3.076018639347505,repetition 1 to post,1.9516485257600085,0.6222222222222223,0.9166666666666666,repeated
2285,hand_selected_016,3107-597c83d2-b8bb-47f3-9232-297768c4f378,5,repetition 2,post,5.032617646621153,repetition 2 to post,2.5786165255018765,0.8157894736842106,0.9166666666666666,repeated
2286,hand_selected_016,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,0,pre,repetition 1,1.6220084679281461,pre to repetition 1,1.4023689270621826,0.5806451612903226,0.7777777777777778,repeated
2287,hand_selected_016,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,1,pre,repetition 2,4.1741134335297305,pre to repetition 2,2.1944879857956074,0.5806451612903226,0.7608695652173914,repeated
2288,hand_selected_016,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,2,pre,post,4.637538755749111,pre to post,2.354936294006572,0.5806451612903226,0.5588235294117647,repeated
2289,hand_selected_016,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,3,repetition 1,repetition 2,4.790810038419014,repetition 1 to repetition 2,1.8334644541534755,0.7777777777777778,0.7608695652173914,repeated
2290,hand_selected_016,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,4,repetition 1,post,5.229880842884582,repetition 1 to post,2.7096299768369287,0.7777777777777778,0.5588235294117647,repeated
2291,hand_selected_016,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,5,repetition 2,post,2.5925085610412175,repetition 2 to post,1.6002566051099931,0.7608695652173914,0.5588235294117647,repeated
2292,hand_selected_016,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,0,pre,repetition 1,3.1765232315397456,pre to repetition 1,2.4179262711957556,0.86,0.8979591836734693,repeated
2293,hand_selected_016,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,1,pre,repetition 2,2.405091480699075,pre to repetition 2,1.5909960962920566,0.86,0.6363636363636365,repeated
2294,hand_selected_016,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,2,pre,post,2.8662959115713487,pre to post,1.8487874815549372,0.86,0.9166666666666666,repeated
2295,hand_selected_016,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,3,repetition 1,repetition 2,2.390568077001699,repetition 1 to repetition 2,1.660672910723255,0.8979591836734693,0.6363636363636365,repeated
2296,hand_selected_016,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,4,repetition 1,post,3.1832512840567353,repetition 1 to post,1.7548372002553059,0.8979591836734693,0.9166666666666666,repeated
2297,hand_selected_016,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,5,repetition 2,post,2.8162435408037707,repetition 2 to post,2.092260507937704,0.6363636363636365,0.9166666666666666,repeated
2298,hand_selected_016,4206-62b960fa-1cfe-4205-a116-93fde04873fd,0,pre,repetition 1,3.9533753428352334,pre to repetition 1,1.160555127546399,0.6666666666666666,0.7272727272727273,repeated
2299,hand_selected_016,4206-62b960fa-1cfe-4205-a116-93fde04873fd,1,pre,repetition 2,4.051432623721529,pre to repetition 2,1.523606797749979,0.6666666666666666,0.7555555555555555,repeated
2300,hand_selected_016,4206-62b960fa-1cfe-4205-a116-93fde04873fd,2,pre,post,4.326453804374009,pre to post,1.8614731758877547,0.6666666666666666,0.7142857142857143,repeated
2301,hand_selected_016,4206-62b960fa-1cfe-4205-a116-93fde04873fd,3,repetition 1,repetition 2,0.8951532750363851,repetition 1 to repetition 2,0.6082762530298219,0.7272727272727273,0.7555555555555555,repeated
2302,hand_selected_016,4206-62b960fa-1cfe-4205-a116-93fde04873fd,4,repetition 1,post,2.9306831543909326,repetition 1 to post,1.7274655300576907,0.7272727272727273,0.7142857142857143,repeated
2303,hand_selected_016,4206-62b960fa-1cfe-4205-a116-93fde04873fd,5,repetition 2,post,3.569256122011846,repetition 2 to post,1.5234737710854511,0.7555555555555555,0.7142857142857143,repeated
2304,hand_selected_016,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,0,pre,repetition 1,2.4188889262279587,pre to repetition 1,1.9287278139085817,0.9361702127659576,0.9523809523809524,repeated
2305,hand_selected_016,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,1,pre,repetition 2,3.5263446794442372,pre to repetition 2,2.5605335835662832,0.9361702127659576,0.9347826086956522,repeated
2306,hand_selected_016,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,2,pre,post,2.61826690799171,pre to post,0.9988008118885395,0.9361702127659576,1.0,repeated
