trialNum,rawF1DiscreteScore,repetition,gameID,targetName,condition,phase,buildTime,bis
17,0.3875553946072153,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_004,control,post,-0.04317414825093767,0.43072954285815296
18,0.3875553946072153,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_011,control,post,0.4073184060343938,-0.019763011427178512
19,0.3875553946072153,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_012,repeated,post,-1.027442025406578,1.4149974200137931
20,0.023096227636317735,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_008,control,post,0.4199228609211336,-0.3968266332848159
21,0.1192729522536381,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_009,repeated,post,0.4112397919991573,-0.2919668397455192
22,0.3875553946072153,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_005,repeated,post,-1.5290993298988236,1.9166547245060388
23,-0.05145223833500264,3,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,hand_selected_016,repeated,post,0.8656537322492522,-0.9171059705842549
0,-1.7217732290629133,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_012,control,pre,1.0391489652620847,-2.7609221943249977
1,-1.5950622407327106,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_016,control,pre,-0.3462233849828103,-1.2488388557499004
2,0.364734378774423,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_005,repeated,pre,0.4731951745220172,-0.10846079574759421
3,-0.8833117792563023,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_006,repeated,pre,0.5575528461459405,-1.4408646254022428
4,-0.10131481732788314,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_008,control,pre,0.8786604537670355,-0.9799752710949187
5,-0.23777066303351338,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_009,repeated,pre,0.5934636196700565,-0.8312342827035698
6,0.7374084699838909,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_004,control,pre,0.24127686987172658,0.4961316001121643
7,-1.5759236018703364,0,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_011,repeated,pre,-2.9103831992356857,1.3344595973653492
8,0.7990074933242993,1,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_005,repeated,repeated,0.25146247108947584,0.5475450222348235
9,-2.0237677512498964,1,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_011,repeated,repeated,-2.620615903053819,0.5968481518039228
10,0.6416621619656481,1,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_009,repeated,repeated,0.19844511090478104,0.44321705106086706
11,-0.1328702316473106,1,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_006,repeated,repeated,0.5810580797253618,-0.7139283113726724
12,1.1609017554491958,2,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_005,repeated,repeated,-1.2570511861853875,2.4179529416345833
13,0.43711323119940193,2,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_006,repeated,repeated,0.5860202957032397,-0.14890706450383773
14,1.1609017554491958,2,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_011,repeated,repeated,0.7233953275118578,0.43750642793733807
15,0.24224709005522713,2,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_009,repeated,repeated,0.1985756955357778,0.04367139451944932
16,0.21308344988399058,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_006,repeated,post,0.5745288481755226,-0.36144539829153205
17,0.9878218909546801,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_005,repeated,post,-0.8555034458702728,1.843325336824953
18,-0.8981518049165964,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_016,control,post,-0.09145276990808227,-0.8066990350085141
19,-1.0783189914486033,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_012,control,post,-0.09954901702988295,-0.9787699744187204
20,0.43711323119940193,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_004,control,post,-0.5129799587657051,0.950093189965107
21,1.1609017554491958,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_008,control,post,0.8196362005564886,0.34126555489270727
22,0.8291653485013736,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_011,repeated,post,0.8922412553907011,-0.06307590688932752
23,1.0762030983561353,3,4611-415301bd-3cd2-4751-9911-e530d1bce758,hand_selected_009,repeated,post,0.08509765119957141,0.9911054471565639
0,1.0844503211719716,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_004,repeated,pre,-0.7947558964833356,1.879206217655307
1,-1.5632744245418386,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_005,control,pre,-1.9492807162515469,0.38600629170970824
2,-1.251777395634331,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_008,repeated,pre,0.8717642032330907,-2.1235415988674218
3,0.3455503921355582,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_016,repeated,pre,0.9826692510940778,-0.6371188589585195
4,0.61720477781071,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_011,control,pre,-0.43041591132742796,1.0476206891381379
5,-0.35976317649010614,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_012,control,pre,0.2984821613400627,-0.6582453378301689
6,0.7534847279577457,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_009,control,pre,-1.1070784698106386,1.8605631977683843
7,-0.6423266869022529,0,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_006,repeated,pre,0.19193916059258542,-0.8342658474948383
8,-0.05028885556251786,1,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_016,repeated,repeated,0.045592479934331014,-0.09588133549684888
9,0.3937395179422825,1,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_008,repeated,repeated,0.0858323645564591,0.3079071533858234
10,-0.12429358447998606,1,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_006,repeated,repeated,-1.234123091991612,1.109829507511626
11,-3.4888924214246093,1,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_004,repeated,repeated,-2.389520321182525,-1.0993721002420842
12,0.1157705361547241,2,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_016,repeated,repeated,1.1628217968820334,-1.0470512607273093
13,0.03535183702121696,2,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_004,repeated,repeated,1.0182199350691827,-0.9828680980479658
14,-0.23941205168493396,2,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_006,repeated,repeated,-0.28265156535728286,0.043239513672348906
15,0.16793021688642173,2,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_008,repeated,repeated,0.9492995906757277,-0.7813693737893059
16,0.47343691831493806,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_008,repeated,post,0.8843050886844314,-0.4108681703694933
17,0.23943178530586173,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_004,repeated,post,-1.440556971638464,1.6799887569443257
18,1.0844503211719716,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_006,repeated,post,0.23065232872498506,0.8537979924469865
19,1.0844503211719716,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_016,repeated,post,-0.12376399924768769,1.2082143204196594
20,0.12579136151697043,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_011,control,post,1.116256943945316,-0.9904655824283456
21,-0.6423266869022511,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_012,control,post,0.28550507117737106,-0.9278317580796223
22,0.9189675245648582,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_009,control,post,1.0533344143329368,-0.13436688976807865
23,0.9223447244956167,3,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,hand_selected_005,control,post,0.5754721530479362,0.34687257144768047
0,-0.2405148358539262,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_004,control,pre,0.35822928863372233,-0.5987441244876486
1,-0.4071841640455933,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_006,repeated,pre,0.30451664517668353,-0.7117008092222769
2,-0.67385508915226,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_008,repeated,pre,0.47942316865932244,-1.1532782578115826
3,0.8102265810065826,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_011,repeated,pre,-2.4662992411014883,3.276525822108071
4,1.3071289259258385,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_005,control,pre,0.4033176484934337,0.9038112774324047
5,-1.480372033377303,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_012,control,pre,0.7691688368853203,-2.2495408702626234
6,-1.2071969393655952,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_016,control,pre,0.20571564185993335,-1.4129125812255285
7,0.6298694335914465,0,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_009,repeated,pre,-0.05997281422615139,0.689842247817598
8,1.1483962324099657,1,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_009,repeated,repeated,0.1291562120310274,1.0192400203789382
9,0.07199015450544945,1,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_011,repeated,repeated,0.7174231353013563,-0.6454329807959068
10,-1.0738614768122612,1,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_006,repeated,repeated,0.12204496064375746,-1.1959064374560187
11,0.5311024242926807,1,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_008,repeated,repeated,0.2877219876450461,0.24338043664763465
12,1.3706220033321883,2,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_008,repeated,repeated,0.359591017622774,1.0110309857094144
13,-2.5268761328421787,2,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_006,repeated,repeated,-0.3966224809639296,-2.130253651878249
14,-0.6738550891522608,2,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_009,repeated,repeated,0.7337638831699764,-1.4076189723222372
15,0.32010017715440836,2,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_011,repeated,repeated,-0.1701215591183323,0.4902217362727407
16,0.9774533317005635,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_009,repeated,post,0.5868484555734,0.39060487612716344
17,1.4595123117010773,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_008,repeated,post,0.14958214686680268,1.3099301648342747
18,-1.1748731908678165,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_012,control,post,-3.7237803108802185,2.548907120012402
19,0.2439890251683617,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_005,control,post,-0.17844323627364816,0.42243226144200985
20,0.19052653015900603,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_016,control,post,0.34506590840622264,-0.1545393782472166
21,0.21867617038842013,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_004,control,post,0.7791548494716993,-0.5604786790832792
22,0.6837423477544085,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_011,repeated,post,0.4123958417537783,0.27134650600063015
23,-0.5047466976212026,3,4889-4e19ed70-4376-476c-857e-028e0af87a64,hand_selected_006,repeated,post,-0.14787998563048807,-0.3568667119907145
0,-1.384347752766153,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_011,control,pre,-0.8369806995484048,-0.5473670532177481
1,-0.3153246177625062,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_008,repeated,pre,0.42481974197007716,-0.7401443597325834
2,0.22012965091656883,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_009,control,pre,0.37053139816922137,-0.15040174725265254
3,0.08060987668328916,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_012,repeated,pre,1.08868377711857,-1.0080739004352808
4,-0.2449362631943656,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_016,control,pre,0.057035328333293646,-0.30197159152765923
5,0.029207854597343232,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_005,control,pre,0.6986402929405907,-0.6694324383432475
6,-0.6169889944831123,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_004,repeated,pre,-0.45849154206356524,-0.15849745241954705
7,-0.6789977830312366,0,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_006,repeated,pre,0.24700205249403467,-0.9259998355252712
8,-2.291226285282474,1,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_004,repeated,repeated,-2.904185678206343,0.612959392923869
9,-2.5599310356576805,1,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_006,repeated,repeated,-2.4546713948724967,-0.1052596407851838
10,1.05724829631625,1,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_012,repeated,repeated,0.7960024869871959,0.26124580932905406
11,0.8944752263774232,1,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_008,repeated,repeated,0.6408686594748912,0.2536065669025319
12,0.7567441671984163,2,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_004,repeated,repeated,1.0294678528162282,-0.2727236856178119
13,0.3778476565715817,2,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_006,repeated,repeated,-0.3708145924509155,0.7486622490224972
14,0.9775227110400901,2,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_008,repeated,repeated,1.031167018506396,-0.053644307466305774
15,1.05724829631625,2,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_012,repeated,repeated,0.18285854769020665,0.8743897486260432
16,0.08060987668328828,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_008,repeated,post,0.7832587443109387,-0.7026488676276503
17,0.912561123037293,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_011,control,post,0.21539757065691675,0.6971635523803762
18,0.24338294662211543,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_006,repeated,post,0.6890400067911435,-0.44565706016902806
19,0.33044761193823274,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_009,control,post,-0.8128525467480244,1.1433001586862572
20,0.9835397363439505,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_004,repeated,post,-0.4871224839428898,1.4706622202868402
21,-1.1750680914162328,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_016,control,post,0.6776555966670205,-1.8527236880832532
22,0.20799749663541467,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_012,repeated,post,0.22525273165988902,-0.017255235024474347
23,1.05724829631625,3,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,hand_selected_005,control,post,-0.832562868753969,1.889811165070219
0,-0.6821711983273427,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_012,repeated,pre,1.6198397308324453,-2.302010929159788
1,0.45852777544372153,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_011,control,pre,0.3924721209220762,0.06605565452164536
2,0.45852777544372153,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_009,control,pre,0.10973465927482491,0.34879311616889663
3,-2.040146167102421,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_008,control,pre,-1.2107515603787609,-0.8293946067236599
4,0.45852777544372153,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_006,control,pre,1.391785739742991,-0.9332579642992693
5,-3.2414317164034494,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_016,repeated,pre,1.5616921490175935,-4.803123865421043
6,-2.1136365771773087,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_004,repeated,pre,1.8676886433907856,-3.9813252205680945
7,0.45852777544372153,0,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_005,repeated,pre,-0.4901339400718665,0.9486617155155881
8,0.45852777544372153,1,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_012,repeated,repeated,-0.21894351594813197,0.6774712913918535
9,0.45852777544372153,1,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_004,repeated,repeated,0.8249086761777757,-0.3663809007340542
10,0.45852777544372153,1,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_005,repeated,repeated,-1.2734354783635657,1.7319632538072873
11,-0.6346420744202163,1,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_016,repeated,repeated,1.6486248458017834,-2.2832669202219997
12,0.45852777544372153,2,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_005,repeated,repeated,-1.8455911876538171,2.3041189630975385
13,0.45852777544372153,2,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_016,repeated,repeated,-0.2729671557902993,0.7314949312340209
14,0.45852777544372153,2,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_004,repeated,repeated,0.08202176921838489,0.37650600622533664
15,0.45852777544372153,2,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_012,repeated,repeated,-0.685361353058752,1.1438891285024735
16,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_009,control,post,-0.36864260955658035,0.8271703850003018
17,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_011,control,post,-0.14924889660976343,0.607776672053485
18,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_016,repeated,post,-0.4813911830897753,0.9399189585334968
19,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_006,control,post,-0.0927508915839854,0.5512786670277069
20,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_012,repeated,post,-1.0046369405839881,1.4631647160277097
21,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_005,repeated,post,-0.9804706406240569,1.4389984160677785
22,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_004,repeated,post,-0.4908762496269497,0.9494040250706712
23,0.45852777544372153,3,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,hand_selected_008,control,post,0.06643326856163738,0.39209450688208414
0,-2.1972557761754583,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_006,repeated,pre,-0.6454624152957752,-1.551793360879683
1,-3.117407049821519,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_016,control,pre,-0.4963106679055503,-2.6210963819159687
2,-1.4180002065350812,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_009,repeated,pre,-0.3848885959875565,-1.0331116105475247
3,0.6293166991564535,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_004,control,pre,0.8644521730929333,-0.23513547393647982
4,0.6293166991564535,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_012,repeated,pre,-0.353914923010353,0.9832316221668065
5,-0.14884900255435632,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_008,repeated,pre,1.5548116895848314,-1.7036606921391877
6,0.6293166991564535,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_005,control,pre,-0.8737113611277848,1.5030280602842383
7,0.6293166991564535,0,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_011,control,pre,-0.31753644803712744,0.9468531471935809
8,0.6293166991564535,1,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_008,repeated,repeated,0.3900768594420718,0.23923983971438167
9,0.26802548050500624,1,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_006,repeated,repeated,1.5911901645580568,-1.3231646840530507
10,0.5260906366846118,1,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_009,repeated,repeated,0.3524511224697642,0.17363951421484758
11,0.6293166991564535,1,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_012,repeated,repeated,-0.9880437110436365,1.61736041020009
12,0.6293166991564535,2,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_012,repeated,repeated,-1.8642452653987556,2.493561964555209
13,0.6293166991564535,2,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_009,repeated,repeated,-0.14136069066679213,0.7706773898232456
14,-0.3341265505807395,2,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_008,repeated,repeated,-2.0411485922685553,1.7070220416878157
15,-1.5579598678144708,2,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_006,repeated,repeated,-0.6197896058146702,-0.9381702619998006
16,0.3534215867317117,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_006,repeated,post,0.36835371295805996,-0.014932126226348263
17,-0.002942933483579456,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_011,control,post,1.0895829639272379,-1.0925258974108174
18,0.3994041054691678,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_012,repeated,post,-0.24477949809067628,0.644183603559844
19,0.20781027739643132,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_005,control,post,-1.0279560950142612,1.2357663724106924
20,0.3196385117409268,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_004,control,post,1.7701722614263267,-1.4505337496853998
21,0.5239400937164478,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_009,repeated,post,1.0566344594514878,-0.53269436573504
22,0.6293166991564535,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_008,repeated,post,0.31825535599493215,0.31106134316152134
23,0.5143604023128107,3,5658-a87bad40-6533-48cc-be97-3576ffc5a243,hand_selected_016,control,post,0.6431671067557984,-0.1288067044429877
0,0.29341209106227,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_009,repeated,pre,0.2700644284853895,0.023347662576880535
1,-0.08857991683352091,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_016,repeated,pre,0.6310329722653094,-0.7196128890988304
2,-0.430430391696194,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_012,control,pre,0.5152652829397703,-0.9456956746359643
3,-0.2794514123042659,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_011,repeated,pre,0.6398099851796257,-0.9192613974838917
4,-2.747019390160021,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_006,control,pre,0.1471862476849612,-2.894205637844982
5,0.8755231785952997,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_005,control,pre,0.6289220451087018,0.24660113348659796
6,0.7850563305790649,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_004,control,pre,-0.6811860091396258,1.4662423397186908
7,-1.516194115833889,0,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_008,repeated,pre,-0.9168321406746244,-0.5993619751592646
8,1.163415075146961,1,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_009,repeated,repeated,0.3378363003554268,0.8255787747915342
9,0.025134807242698492,1,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_008,repeated,repeated,0.25484353267195486,-0.22970872542925638
10,0.16105753872938564,1,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_011,repeated,repeated,0.7311353600602334,-0.5700778213308477
11,0.6762134040595336,1,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_016,repeated,repeated,0.17107305498341696,0.5051403490761166
12,-1.191393001775604,2,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_016,repeated,repeated,0.28372990428869205,-1.475122906064296
13,0.23773190008084993,2,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_011,repeated,repeated,0.4023862307759049,-0.16465433069505497
14,-0.38270451371211894,2,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_008,repeated,repeated,0.7795755832329158,-1.1622800969450346
15,1.2852154929188173,2,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_009,repeated,repeated,-1.4752279243120137,2.7604434172308308
16,-1.1211657338711096,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_006,control,post,0.22562385676733224,-1.346789590638442
17,-0.43352373563960667,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_011,repeated,post,0.4374942824331701,-0.8710180180727768
18,0.9198142396032469,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_016,repeated,post,0.5937028920221413,0.3261113475811056
19,1.163415075146961,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_009,repeated,post,0.31794914451159617,0.8454659306353648
20,-0.10872262158132105,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_008,repeated,post,0.4033861436395612,-0.5121087652208822
21,0.4975727913274769,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_005,control,post,0.5177095143842635,-0.0201367230567866
22,-1.191393001775604,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_004,control,post,-3.755695862024121,2.5643028602485174
23,1.4070159106906743,3,6343-797881cb-787b-456a-9a09-18fcdd882240,hand_selected_012,control,post,-1.4597848256399888,2.866800736330663
0,-2.5110309329662295,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_005,control,pre,-0.82529670733736,-1.6857342256288694
1,-0.30127601844473956,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_016,repeated,pre,1.410673591711579,-1.7119496101563185
2,-0.6822682450863768,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_011,control,pre,1.3767937395961902,-2.0590619846825673
3,0.8741255318326484,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_004,repeated,pre,-1.6040336031577387,2.478159134990387
4,0.6117103020032775,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_012,control,pre,-0.2671286422504998,0.8788389442537773
5,-0.9075357654299198,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_008,repeated,pre,1.2682582841468921,-2.1757940495768118
6,-0.21086051457724722,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_006,control,pre,-0.14360210179439253,-0.06725841278285469
7,0.8741255318326484,0,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_009,repeated,pre,0.06817195906846456,0.8059535727641839
8,0.8741255318326484,1,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_009,repeated,repeated,-0.8036096043608428,1.6777351361934913
9,-0.11568629997988851,1,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_004,repeated,repeated,0.004309936939457627,-0.11999623691934613
10,-0.3796361217965639,1,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_008,repeated,repeated,0.11544384712326937,-0.4950799689198333
11,0.617674284499399,1,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_016,repeated,repeated,-0.8702699623577874,1.4879442468571864
